fname,itp,tp_prob,its,ts_prob
SC_AXI_2018_01_01.mseed_324000,[],[],[],[]
SC_AXI_2018_01_02.mseed_336000,[],[],[],[]
SC_AXI_2018_01_02.mseed_339000,[],[],[],[]
SC_AXI_2018_01_01.mseed_327000,[],[],[],[]
SC_AXI_2018_01_04.mseed_318000,[],[],[],[]
SC_AXI_2018_01_03.mseed_333000,[],[],[],[]
SC_AXI_2018_01_02.mseed_342000,[],[],[],[]
SC_AXI_2018_01_01.mseed_330000,[],[],[],[]
SC_AXI_2018_01_02.mseed_345000,[],[],[],[]
SC_AXI_2018_01_04.mseed_321000,[],[],[],[]
SC_AXI_2018_01_03.mseed_336000,[],[],[],[]
SC_AXI_2018_01_02.mseed_348000,[],[],[],[]
SC_AXI_2018_01_04.mseed_324000,[],[],[],[]
SC_AXI_2018_01_02.mseed_351000,[],[],[],[]
SC_AXI_2018_01_03.mseed_339000,[],[],[],[]
SC_AXI_2018_01_04.mseed_327000,[],[],[],[]
SC_AXI_2018_01_01.mseed_333000,[],[],[],[]
SC_AXI_2018_01_03.mseed_342000,[],[],[],[]
SC_AXI_2018_01_04.mseed_330000,[],[],[],[]
SC_AXI_2018_01_01.mseed_336000,[],[],[],[]
SC_AXI_2018_01_02.mseed_354000,[],[],[],[]
SC_AXI_2018_01_03.mseed_345000,[],[],[],[]
SC_AXI_2018_01_01.mseed_339000,[],[],[],[]
