fname,itp,tp_prob,its,ts_prob
SC.JZG_20180309202720.mseed_6000,[],[],[],[]
SC.JZG_20180309202720.mseed_9000,[],[],[],[]
SC.JZG_20180309202720.mseed_12000,[1507],[0.935385],[1997],[0.801518]
SC.JZG_20180309202720.mseed_15000,[],[],[],[]
SC.JMG_20181216154711.mseed_0,[],[],[],[]
SC.JMG_20181216154711.mseed_3000,[13],[0.438689],[642],[0.802105]
SC.JMG_20181216154711.mseed_6000,[],[],[],[]
SC.JMG_20181216154711.mseed_9000,[],[],[],[]
SC.JMG_20181216154711.mseed_12000,[1516],[0.83132],[2145],[0.80815]
SC.JMG_20181216154711.mseed_15000,[],[],[],[]
SC.WCH_20180617054639.mseed_0,[1660 2688],[0.97095 0.702808],[1975],[0.945272]
SC.WCH_20180617054639.mseed_3000,[],[],[285],[0.72732]
SC.WCH_20180617054639.mseed_6000,[],[],[],[]
SC.WCH_20180617054639.mseed_9000,[],[],[],[]
SC.WCH_20180617054639.mseed_12000,[160 1501],[0.95978 0.789947],[475 1785],[0.930666 0.710423]
SC.WCH_20180617054639.mseed_15000,[],[],[],[]
SC.PWU_20180420032153.mseed_0,[],[],[],[]
SC.PWU_20180420032153.mseed_3000,[11],[0.453447],[],[]
SC.PWU_20180420032153.mseed_6000,[],[],[],[]
SC.PWU_20180420032153.mseed_9000,[],[],[],[]
SC.PWU_20180420032153.mseed_12000,[1503],[0.832801],[],[]
SC.PWU_20180420032153.mseed_15000,[],[],[],[]
SC.ZJG_20180919114458.mseed_0,[],[],[],[]
SC.ZJG_20180919114458.mseed_3000,[],[],[],[]
SC.ZJG_20180919114458.mseed_6000,[],[],[],[]
SC.ZJG_20180919114458.mseed_9000,[],[],[],[]
SC.ZJG_20180919114458.mseed_12000,[],[],[1885],[0.462003]
SC.ZJG_20180919114458.mseed_15000,[],[],[],[]
SC.PWU_20180519103437.mseed_0,[],[],[],[]
SC.PWU_20180519103437.mseed_3000,[16],[0.846363],[377],[0.806343]
SC.PWU_20180519103437.mseed_6000,[],[],[],[]
SC.PWU_20180519103437.mseed_9000,[],[],[],[]
SC.PWU_20180519103437.mseed_12000,[1515],[0.951774],[1877],[0.799516]
SC.PWU_20180519103437.mseed_15000,[],[],[],[]
SC.PWU_20181213051535.mseed_0,[],[],[],[]
SC.PWU_20181213051535.mseed_3000,[12],[0.922376],[975],[0.395263]
SC.PWU_20181213051535.mseed_6000,[],[],[],[]
SC.PWU_20181213051535.mseed_9000,[],[],[],[]
SC.PWU_20181213051535.mseed_12000,[1508],[0.931502],[2477],[0.512233]
SC.PWU_20181213051535.mseed_15000,[],[],[79],[0.496822]
SC.JMG_20180513114354.mseed_0,[],[],[],[]
SC.JMG_20180513114354.mseed_3000,[18],[0.811938],[642],[0.818473]
SC.JMG_20180513114354.mseed_6000,[],[],[],[]
SC.JMG_20180513114354.mseed_9000,[],[],[],[]
SC.JMG_20180513114354.mseed_12000,[1511],[0.91598],[2141],[0.828326]
SC.JMG_20180513114354.mseed_15000,[],[],[],[]
SC.AXI_20180105164734.mseed_0,[],[],[],[]
SC.AXI_20180105164734.mseed_3000,[10],[0.82582],[145],[0.838755]
SC.AXI_20180105164734.mseed_6000,[],[],[],[]
SC.AXI_20180105164734.mseed_9000,[],[],[],[]
SC.AXI_20180105164734.mseed_12000,[1502],[0.972788],[1645],[0.826304]
SC.AXI_20180105164734.mseed_15000,[],[],[],[]
SC.WCH_20180303185753.mseed_0,[],[],[],[]
SC.WCH_20180303185753.mseed_3000,[],[],[312],[0.892691]
SC.WCH_20180303185753.mseed_6000,[],[],[123 831],[0.364102 0.311986]
SC.WCH_20180303185753.mseed_9000,[2953],[0.340403],[],[]
SC.WCH_20180303185753.mseed_12000,[1503],[0.918491],[1813],[0.88096]
SC.WCH_20180303185753.mseed_15000,[99],[0.429179],[167],[0.378905]
SC.WCH_20181005193647.mseed_0,[456],[0.79984],[876],[0.912785]
SC.WCH_20181005193647.mseed_3000,[7],[0.609197],[434 2457],[0.956839 0.42106]
SC.WCH_20181005193647.mseed_6000,[],[],[],[]
SC.WCH_20181005193647.mseed_9000,[],[],[2376],[0.545504]
SC.WCH_20181005193647.mseed_12000,[1505],[0.975025],[1934],[0.957347]
SC.WCH_20181005193647.mseed_15000,[],[],[],[]
SC.MDS_20181205045727.mseed_0,[],[],[],[]
SC.MDS_20181205045727.mseed_3000,[12],[0.981976],[317],[0.757454]
SC.MDS_20181205045727.mseed_6000,[],[],[],[]
SC.MDS_20181205045727.mseed_9000,[],[],[],[]
SC.MDS_20181205045727.mseed_12000,[1511],[0.976029],[1817],[0.765568]
SC.MDS_20181205045727.mseed_15000,[],[],[],[]
SC.MDS_20181204063345.mseed_0,[],[],[],[]
SC.MDS_20181204063345.mseed_3000,[],[],[937],[0.565227]
SC.MDS_20181204063345.mseed_6000,[],[],[],[]
SC.MDS_20181204063345.mseed_9000,[],[],[],[]
SC.MDS_20181204063345.mseed_12000,[1497],[0.470926],[2441],[0.633068]
SC.MDS_20181204063345.mseed_15000,[],[],[45],[0.503651]
SC.YZP_20180217053531.mseed_0,[],[],[],[]
SC.YZP_20180217053531.mseed_3000,[9],[0.955139],[269],[0.705662]
SC.YZP_20180217053531.mseed_6000,[],[],[],[]
SC.YZP_20180217053531.mseed_9000,[],[],[],[]
SC.YZP_20180217053531.mseed_12000,[1507],[0.977313],[1769],[0.68171]
SC.YZP_20180217053531.mseed_15000,[],[],[],[]
SC.YZP_20180801045559.mseed_0,[],[],[],[]
SC.YZP_20180801045559.mseed_3000,[9 1601],[0.735174 0.457815],[632],[0.716837]
SC.YZP_20180801045559.mseed_6000,[],[],[],[]
SC.YZP_20180801045559.mseed_9000,[],[],[],[]
SC.YZP_20180801045559.mseed_12000,[1506],[0.86417],[2134],[0.732225]
SC.YZP_20180801045559.mseed_15000,[90],[0.380347],[],[]
SC.YZP_20181017132919.mseed_0,[],[],[],[]
SC.YZP_20181017132919.mseed_3000,[25],[0.302721],[],[]
SC.YZP_20181017132919.mseed_6000,[],[],[],[]
SC.YZP_20181017132919.mseed_9000,[],[],[],[]
SC.YZP_20181017132919.mseed_12000,[1517],[0.581117],[],[]
SC.YZP_20181017132919.mseed_15000,[],[],[],[]
SC.JZG_20180218114412.mseed_0,[],[],[],[]
SC.JZG_20180218114412.mseed_3000,[12],[0.795492],[1577],[0.47644]
SC.JZG_20180218114412.mseed_6000,[],[],[],[]
SC.JZG_20180218114412.mseed_9000,[],[],[],[]
SC.JZG_20180218114412.mseed_12000,[1507],[0.825693],[],[]
SC.JZG_20180218114412.mseed_15000,[],[],[73],[0.541683]
SC.PWU_20180502153726.mseed_0,[],[],[],[]
SC.PWU_20180502153726.mseed_3000,[8],[0.977246],[562],[0.793443]
SC.PWU_20180502153726.mseed_6000,[],[],[],[]
SC.PWU_20180502153726.mseed_9000,[],[],[],[]
SC.PWU_20180502153726.mseed_12000,[1504],[0.973282],[2061],[0.780878]
SC.PWU_20180502153726.mseed_15000,[],[],[],[]
SC.ZJG_20180928164158.mseed_0,[],[],[],[]
SC.ZJG_20180928164158.mseed_3000,[],[],[1388],[0.441113]
SC.ZJG_20180928164158.mseed_6000,[],[],[],[]
SC.ZJG_20180928164158.mseed_9000,[],[],[],[]
SC.ZJG_20180928164158.mseed_12000,[1505],[0.724201],[2897],[0.445698]
SC.ZJG_20180928164158.mseed_15000,[],[],[],[]
SC.PWU_20181107225114.mseed_0,[],[],[],[]
SC.PWU_20181107225114.mseed_3000,[152],[0.823331],[468],[0.882634]
SC.PWU_20181107225114.mseed_6000,[],[],[],[]
SC.PWU_20181107225114.mseed_9000,[],[],[],[]
SC.PWU_20181107225114.mseed_12000,[1516],[0.866087],[1968],[0.881301]
SC.PWU_20181107225114.mseed_15000,[],[],[],[]
SC.AXI_20180903221823.mseed_0,[],[],[],[]
SC.AXI_20180903221823.mseed_3000,[8],[0.970372],[285],[0.611931]
SC.AXI_20180903221823.mseed_6000,[],[],[108],[0.444919]
SC.AXI_20180903221823.mseed_9000,[],[],[],[]
SC.AXI_20180903221823.mseed_12000,[1506],[0.9781],[1790],[0.740967]
SC.AXI_20180903221823.mseed_15000,[],[],[56],[0.504085]
SC.WCH_20180917153117.mseed_0,[],[],[2612],[0.46899]
SC.WCH_20180917153117.mseed_3000,[9],[0.957909],[325],[0.630749]
SC.WCH_20180917153117.mseed_6000,[],[],[],[]
SC.WCH_20180917153117.mseed_9000,[],[],[],[]
SC.WCH_20180917153117.mseed_12000,[1510],[0.972784],[1825],[0.636733]
SC.WCH_20180917153117.mseed_15000,[],[],[],[]
SC.MDS_20180122042228.mseed_0,[],[],[],[]
SC.MDS_20180122042228.mseed_3000,[56],[0.68892],[1850],[0.565559]
SC.MDS_20180122042228.mseed_6000,[],[],[],[]
SC.MDS_20180122042228.mseed_9000,[],[],[],[]
SC.MDS_20180122042228.mseed_12000,[1513],[0.704291],[],[]
SC.MDS_20180122042228.mseed_15000,[],[],[347],[0.587855]
SC.MDS_20180723082210.mseed_0,[],[],[699],[0.393938]
SC.MDS_20180723082210.mseed_3000,[],[],[635],[0.561176]
SC.MDS_20180723082210.mseed_6000,[],[],[],[]
SC.MDS_20180723082210.mseed_9000,[],[],[],[]
SC.MDS_20180723082210.mseed_12000,[1497],[0.592662],[2135],[0.582084]
SC.MDS_20180723082210.mseed_15000,[],[],[],[]
SC.GZA_20180226183321.mseed_0,[],[],[153],[0.673953]
SC.GZA_20180226183321.mseed_3000,[7],[0.655559],[820],[0.783157]
SC.GZA_20180226183321.mseed_6000,[],[],[],[]
SC.GZA_20180226183321.mseed_9000,[],[],[],[]
SC.GZA_20180226183321.mseed_12000,[1498],[0.930281],[2321],[0.774159]
SC.GZA_20180226183321.mseed_15000,[],[],[],[]
SC.PWU_20180215044154.mseed_0,[],[],[],[]
SC.PWU_20180215044154.mseed_3000,[1669],[0.728976],[2183],[0.595086]
SC.PWU_20180215044154.mseed_6000,[],[],[],[]
SC.PWU_20180215044154.mseed_9000,[],[],[],[]
SC.PWU_20180215044154.mseed_12000,[1504],[0.636788],[],[]
SC.PWU_20180215044154.mseed_15000,[167],[0.776612],[683],[0.440852]
SC.PWU_20180321024503.mseed_0,[],[],[],[]
SC.PWU_20180321024503.mseed_3000,[8],[0.967696],[410],[0.860117]
SC.PWU_20180321024503.mseed_6000,[1112],[0.793441],[1388],[0.815204]
SC.PWU_20180321024503.mseed_9000,[],[],[],[]
SC.PWU_20180321024503.mseed_12000,[1507],[0.982175],[1912],[0.867437]
SC.PWU_20180321024503.mseed_15000,[2608],[0.799358],[2889],[0.855838]
SC.PWU_20180726081518.mseed_0,[],[],[],[]
SC.PWU_20180726081518.mseed_3000,[8],[0.978129],[70],[0.884425]
SC.PWU_20180726081518.mseed_6000,[],[],[],[]
SC.PWU_20180726081518.mseed_9000,[],[],[],[]
SC.PWU_20180726081518.mseed_12000,[1507],[0.982695],[1572],[0.903396]
SC.PWU_20180726081518.mseed_15000,[],[],[],[]
SC.PWU_20180915213918.mseed_0,[],[],[],[]
SC.PWU_20180915213918.mseed_3000,[8],[0.47908],[905],[0.347998]
SC.PWU_20180915213918.mseed_6000,[],[],[],[]
SC.PWU_20180915213918.mseed_9000,[],[],[],[]
SC.PWU_20180915213918.mseed_12000,[1501],[0.950667],[2409],[0.62387]
SC.PWU_20180915213918.mseed_15000,[],[],[],[]
SC.PWU_20181125065821.mseed_0,[],[],[],[]
SC.PWU_20181125065821.mseed_3000,[10],[0.894858],[670],[0.80254]
SC.PWU_20181125065821.mseed_6000,[],[],[],[]
SC.PWU_20181125065821.mseed_9000,[],[],[],[]
SC.PWU_20181125065821.mseed_12000,[1509],[0.938285],[2170],[0.818385]
SC.PWU_20181125065821.mseed_15000,[],[],[],[]
SC.JMG_20181025225838.mseed_0,[],[],[],[]
SC.JMG_20181025225838.mseed_3000,[57],[0.470577],[1686],[0.502304]
SC.JMG_20181025225838.mseed_6000,[],[],[],[]
SC.JMG_20181025225838.mseed_9000,[],[],[],[]
SC.JMG_20181025225838.mseed_12000,[1560],[0.49498],[],[]
SC.JMG_20181025225838.mseed_15000,[],[],[200],[0.539222]
SC.AXI_20180120100033.mseed_0,[],[],[],[]
SC.AXI_20180120100033.mseed_3000,[49],[0.571308],[1385 1805],[0.533106 0.703778]
SC.AXI_20180120100033.mseed_6000,[],[],[],[]
SC.AXI_20180120100033.mseed_9000,[],[],[],[]
SC.AXI_20180120100033.mseed_12000,[1503],[0.819023],[2881],[0.642778]
SC.AXI_20180120100033.mseed_15000,[],[],[302],[0.786785]
SC.WCH_20180603055002.mseed_0,[],[],[],[]
SC.WCH_20180603055002.mseed_3000,[27],[0.853045],[584],[0.843281]
SC.WCH_20180603055002.mseed_6000,[],[],[],[]
SC.WCH_20180603055002.mseed_9000,[],[],[],[]
SC.WCH_20180603055002.mseed_12000,[1528],[0.904641],[2086],[0.855573]
SC.WCH_20180603055002.mseed_15000,[],[],[],[]
SC.WCH_20180921153716.mseed_0,[],[],[],[]
SC.WCH_20180921153716.mseed_3000,[9],[0.868891],[414],[0.874929]
SC.WCH_20180921153716.mseed_6000,[],[],[],[]
SC.WCH_20180921153716.mseed_9000,[],[],[],[]
SC.WCH_20180921153716.mseed_12000,[1504],[0.952363],[1916],[0.895502]
SC.WCH_20180921153716.mseed_15000,[],[],[],[]
SC.MDS_20180808074649.mseed_0,[],[],[],[]
SC.MDS_20180808074649.mseed_3000,[],[],[903],[0.446814]
SC.MDS_20180808074649.mseed_6000,[],[],[],[]
SC.MDS_20180808074649.mseed_9000,[],[],[],[]
SC.MDS_20180808074649.mseed_12000,[1504],[0.844562],[2403],[0.493164]
SC.MDS_20180808074649.mseed_15000,[],[],[],[]
SC.MDS_20181214200629.mseed_0,[],[],[],[]
SC.MDS_20181214200629.mseed_3000,[],[],[1345],[0.741959]
SC.MDS_20181214200629.mseed_6000,[],[],[],[]
SC.MDS_20181214200629.mseed_9000,[],[],[],[]
SC.MDS_20181214200629.mseed_12000,[1505],[0.720842],[2846],[0.752227]
SC.MDS_20181214200629.mseed_15000,[],[],[],[]
SC.YZP_20180508200055.mseed_0,[],[],[],[]
SC.YZP_20180508200055.mseed_3000,[465],[0.415926],[1258],[0.63738]
SC.YZP_20180508200055.mseed_6000,[],[],[],[]
SC.YZP_20180508200055.mseed_9000,[],[],[],[]
SC.YZP_20180508200055.mseed_12000,[1507],[0.935401],[1991 2761],[0.321232 0.52065]
SC.YZP_20180508200055.mseed_15000,[],[],[49],[0.640222]
SC.ZJG_20181214115703.mseed_0,[],[],[],[]
SC.ZJG_20181214115703.mseed_3000,[10],[0.880004],[906],[0.671609]
SC.ZJG_20181214115703.mseed_6000,[],[],[],[]
SC.ZJG_20181214115703.mseed_9000,[],[],[],[]
SC.ZJG_20181214115703.mseed_12000,[1507],[0.850309],[2404],[0.644568]
SC.ZJG_20181214115703.mseed_15000,[],[],[],[]
SC.GZA_20180922204840.mseed_0,[],[],[],[]
SC.GZA_20180922204840.mseed_3000,[43],[0.464206],[732],[0.851514]
SC.GZA_20180922204840.mseed_6000,[1923],[0.664483],[2628],[0.823508]
SC.GZA_20180922204840.mseed_9000,[],[],[],[]
SC.GZA_20180922204840.mseed_12000,[1511],[0.790304],[2232],[0.849793]
SC.GZA_20180922204840.mseed_15000,[],[],[],[]
SC.GZA_20181222034229.mseed_0,[],[],[],[]
SC.GZA_20181222034229.mseed_3000,[78],[0.581109],[936],[0.720799]
SC.GZA_20181222034229.mseed_6000,[],[],[],[]
SC.GZA_20181222034229.mseed_9000,[],[],[],[]
SC.GZA_20181222034229.mseed_12000,[1531],[0.551164],[2433],[0.650517]
SC.GZA_20181222034229.mseed_15000,[],[],[],[]
SC.PWU_20180224163548.mseed_0,[2772],[0.313364],[2777],[0.410718]
SC.PWU_20180224163548.mseed_3000,[12],[0.944987],[917],[0.378833]
SC.PWU_20180224163548.mseed_6000,[],[],[],[]
SC.PWU_20180224163548.mseed_9000,[],[],[],[]
SC.PWU_20180224163548.mseed_12000,[1506],[0.9304],[2445],[0.49]
SC.PWU_20180224163548.mseed_15000,[],[],[],[]
SC.PWU_20180315063906.mseed_0,[],[],[],[]
SC.PWU_20180315063906.mseed_3000,[],[],[548],[0.787064]
SC.PWU_20180315063906.mseed_6000,[],[],[],[]
SC.PWU_20180315063906.mseed_9000,[],[],[],[]
SC.PWU_20180315063906.mseed_12000,[1504],[0.935363],[2049],[0.827]
SC.PWU_20180315063906.mseed_15000,[],[],[],[]
SC.JMG_20180418221547.mseed_0,[],[],[],[]
SC.JMG_20180418221547.mseed_3000,[24],[0.696605],[1700],[0.648587]
SC.JMG_20180418221547.mseed_6000,[],[],[46],[0.559222]
SC.JMG_20180418221547.mseed_9000,[],[],[],[]
SC.JMG_20180418221547.mseed_12000,[1523],[0.832245],[2865],[0.494394]
SC.JMG_20180418221547.mseed_15000,[],[],[196],[0.636553]
SC.MDS_20180225225900.mseed_0,[],[],[],[]
SC.MDS_20180225225900.mseed_3000,[8],[0.849897],[174],[0.856494]
SC.MDS_20180225225900.mseed_6000,[],[],[],[]
SC.MDS_20180225225900.mseed_9000,[],[],[],[]
SC.MDS_20180225225900.mseed_12000,[1505],[0.976675],[1676],[0.869548]
SC.MDS_20180225225900.mseed_15000,[],[],[],[]
SC.MDS_20180303190840.mseed_0,[],[],[996],[0.411237]
SC.MDS_20180303190840.mseed_3000,[11],[0.982018],[177],[0.830934]
SC.MDS_20180303190840.mseed_6000,[],[],[],[]
SC.MDS_20180303190840.mseed_9000,[],[],[],[]
SC.MDS_20180303190840.mseed_12000,[1511],[0.983827],[1677],[0.826065]
SC.MDS_20180303190840.mseed_15000,[],[],[],[]
SC.MDS_20181015211249.mseed_0,[],[],[],[]
SC.MDS_20181015211249.mseed_3000,[49 1951],[0.465983 0.319855],[],[]
SC.MDS_20181015211249.mseed_6000,[],[],[],[]
SC.MDS_20181015211249.mseed_9000,[],[],[],[]
SC.MDS_20181015211249.mseed_12000,[1505],[0.757291],[],[]
SC.MDS_20181015211249.mseed_15000,[],[],[],[]
SC.MDS_20181117075242.mseed_0,[],[],[],[]
SC.MDS_20181117075242.mseed_3000,[2296],[0.357006],[],[]
SC.MDS_20181117075242.mseed_6000,[],[],[],[]
SC.MDS_20181117075242.mseed_9000,[],[],[],[]
SC.MDS_20181117075242.mseed_12000,[1509],[0.573838],[],[]
SC.MDS_20181117075242.mseed_15000,[],[],[],[]
SC.YZP_20180220072056.mseed_0,[],[],[],[]
SC.YZP_20180220072056.mseed_3000,[],[],[],[]
SC.YZP_20180220072056.mseed_6000,[],[],[],[]
SC.YZP_20180220072056.mseed_9000,[],[],[],[]
SC.YZP_20180220072056.mseed_12000,[1516],[0.764914],[],[]
SC.YZP_20180220072056.mseed_15000,[],[],[],[]
SC.YZP_20181019223949.mseed_0,[],[],[],[]
SC.YZP_20181019223949.mseed_3000,[13],[0.848178],[2425],[0.745862]
SC.YZP_20181019223949.mseed_6000,[],[],[],[]
SC.YZP_20181019223949.mseed_9000,[],[],[],[]
SC.YZP_20181019223949.mseed_12000,[1516],[0.929971],[],[]
SC.YZP_20181019223949.mseed_15000,[],[],[925],[0.694173]
SC.GZA_20180222185313.mseed_0,[],[],[],[]
SC.GZA_20180222185313.mseed_3000,[12],[0.819198],[838],[0.868715]
SC.GZA_20180222185313.mseed_6000,[],[],[],[]
SC.GZA_20180222185313.mseed_9000,[],[],[],[]
SC.GZA_20180222185313.mseed_12000,[1515],[0.936477],[2338],[0.879563]
SC.GZA_20180222185313.mseed_15000,[],[],[],[]
SC.MDS_20180910194616.mseed_0,[],[],[],[]
SC.MDS_20180910194616.mseed_3000,[152],[0.62893],[1502],[0.615636]
SC.MDS_20180910194616.mseed_6000,[],[],[],[]
SC.MDS_20180910194616.mseed_9000,[],[],[],[]
SC.MDS_20180910194616.mseed_12000,[1649],[0.702495],[],[]
SC.MDS_20180910194616.mseed_15000,[],[],[],[]
SC.JZG_20180601051543.mseed_0,[],[],[],[]
SC.JZG_20180601051543.mseed_3000,[],[],[1425 2033],[0.361059 0.423765]
SC.JZG_20180601051543.mseed_6000,[],[],[],[]
SC.JZG_20180601051543.mseed_9000,[],[],[],[]
SC.JZG_20180601051543.mseed_12000,[],[],[2939],[0.332633]
SC.JZG_20180601051543.mseed_15000,[],[],[524],[0.433704]
SC.JZG_20180907091049.mseed_0,[],[],[],[]
SC.JZG_20180907091049.mseed_3000,[20],[0.916643],[632],[0.751843]
SC.JZG_20180907091049.mseed_6000,[],[],[],[]
SC.JZG_20180907091049.mseed_9000,[],[],[],[]
SC.JZG_20180907091049.mseed_12000,[1519],[0.93778],[2132],[0.763899]
SC.JZG_20180907091049.mseed_15000,[],[],[],[]
SC.ZJG_20180619163439.mseed_0,[],[],[],[]
SC.ZJG_20180619163439.mseed_3000,[9],[0.702584],[194],[0.528996]
SC.ZJG_20180619163439.mseed_6000,[],[],[],[]
SC.ZJG_20180619163439.mseed_9000,[],[],[],[]
SC.ZJG_20180619163439.mseed_12000,[1507],[0.889998],[1733],[0.323092]
SC.ZJG_20180619163439.mseed_15000,[],[],[],[]
SC.WCH_20180106014513.mseed_0,[],[],[],[]
SC.WCH_20180106014513.mseed_3000,[21],[0.315394],[437],[0.697147]
SC.WCH_20180106014513.mseed_6000,[],[],[151],[0.447128]
SC.WCH_20180106014513.mseed_9000,[],[],[],[]
SC.WCH_20180106014513.mseed_12000,[1519],[0.869413],[1940],[0.672365]
SC.WCH_20180106014513.mseed_15000,[],[],[],[]
SC.WCH_20180221182412.mseed_0,[],[],[],[]
SC.WCH_20180221182412.mseed_3000,[],[],[309],[0.817296]
SC.WCH_20180221182412.mseed_6000,[],[],[],[]
SC.WCH_20180221182412.mseed_9000,[],[],[],[]
SC.WCH_20180221182412.mseed_12000,[1503],[0.980244],[1809],[0.786025]
SC.WCH_20180221182412.mseed_15000,[],[],[],[]
SC.PWU_20180219024244.mseed_0,[],[],[],[]
SC.PWU_20180219024244.mseed_3000,[837],[0.388753],[501 1040],[0.332957 0.929476]
SC.PWU_20180219024244.mseed_6000,[],[],[],[]
SC.PWU_20180219024244.mseed_9000,[],[],[],[]
SC.PWU_20180219024244.mseed_12000,[1502],[0.946009],[2000 2540],[0.889127 0.918151]
SC.PWU_20180219024244.mseed_15000,[],[],[],[]
SC.PWU_20180907091313.mseed_0,[],[],[],[]
SC.PWU_20180907091313.mseed_3000,[27],[0.9253],[645],[0.65907]
SC.PWU_20180907091313.mseed_6000,[],[],[],[]
SC.PWU_20180907091313.mseed_9000,[],[],[],[]
SC.PWU_20180907091313.mseed_12000,[1529],[0.947155],[2145],[0.684788]
SC.PWU_20180907091313.mseed_15000,[],[],[],[]
SC.PWU_20181228201140.mseed_0,[],[],[],[]
SC.PWU_20181228201140.mseed_3000,[9],[0.669703],[554],[0.666651]
SC.PWU_20181228201140.mseed_6000,[],[],[],[]
SC.PWU_20181228201140.mseed_9000,[],[],[],[]
SC.PWU_20181228201140.mseed_12000,[1505],[0.68087],[2056],[0.68665]
SC.PWU_20181228201140.mseed_15000,[],[],[],[]
SC.PWU_20181227232509.mseed_0,[],[],[],[]
SC.PWU_20181227232509.mseed_3000,[7],[0.96437],[87],[0.946139]
SC.PWU_20181227232509.mseed_6000,[],[],[],[]
SC.PWU_20181227232509.mseed_9000,[],[],[],[]
SC.PWU_20181227232509.mseed_12000,[1504],[0.987417],[1587],[0.953991]
SC.PWU_20181227232509.mseed_15000,[],[],[],[]
SC.JMG_20180210044609.mseed_0,[],[],[],[]
SC.JMG_20180210044609.mseed_3000,[21],[0.573864],[],[]
SC.JMG_20180210044609.mseed_6000,[],[],[],[]
SC.JMG_20180210044609.mseed_9000,[],[],[],[]
SC.JMG_20180210044609.mseed_12000,[1508],[0.869605],[2073],[0.351645]
SC.JMG_20180210044609.mseed_15000,[],[],[],[]
SC.TQU_20180922204840.mseed_0,[],[],[],[]
SC.TQU_20180922204840.mseed_3000,[11],[0.887636],[1109],[0.835912]
SC.TQU_20180922204840.mseed_6000,[1911],[0.692249],[],[]
SC.TQU_20180922204840.mseed_9000,[],[],[],[]
SC.TQU_20180922204840.mseed_12000,[1516],[0.972567],[2609],[0.854141]
SC.TQU_20180922204840.mseed_15000,[],[],[],[]
SC.GZA_20180723070204.mseed_0,[],[],[],[]
SC.GZA_20180723070204.mseed_3000,[69],[0.397019],[2877],[0.325199]
SC.GZA_20180723070204.mseed_6000,[],[],[59],[0.458759]
SC.GZA_20180723070204.mseed_9000,[],[],[],[]
SC.GZA_20180723070204.mseed_12000,[1509],[0.777899],[],[]
SC.GZA_20180723070204.mseed_15000,[],[],[1375],[0.423578]
SC.JMG_20180110041135.mseed_0,[],[],[],[]
SC.JMG_20180110041135.mseed_3000,[52],[0.628014],[752 1645],[0.708902 0.519774]
SC.JMG_20180110041135.mseed_6000,[],[],[],[]
SC.JMG_20180110041135.mseed_9000,[],[],[],[]
SC.JMG_20180110041135.mseed_12000,[1511],[0.584364],[2253],[0.768621]
SC.JMG_20180110041135.mseed_15000,[],[],[145],[0.653364]
SC.JMG_20180516222625.mseed_0,[],[],[],[]
SC.JMG_20180516222625.mseed_3000,[7],[0.32389],[742],[0.830687]
SC.JMG_20180516222625.mseed_6000,[],[],[],[]
SC.JMG_20180516222625.mseed_9000,[],[],[],[]
SC.JMG_20180516222625.mseed_12000,[1505],[0.934602],[2242],[0.850309]
SC.JMG_20180516222625.mseed_15000,[],[],[87],[0.453073]
SC.AXI_20180308035407.mseed_0,[],[],[],[]
SC.AXI_20180308035407.mseed_3000,[],[],[691],[0.353442]
SC.AXI_20180308035407.mseed_6000,[],[],[],[]
SC.AXI_20180308035407.mseed_9000,[],[],[],[]
SC.AXI_20180308035407.mseed_12000,[1499],[0.638734],[],[]
SC.AXI_20180308035407.mseed_15000,[],[],[],[]
SC.WCH_20180506042032.mseed_0,[],[],[],[]
SC.WCH_20180506042032.mseed_3000,[9],[0.969548],[315],[0.967404]
SC.WCH_20180506042032.mseed_6000,[],[],[],[]
SC.WCH_20180506042032.mseed_9000,[],[],[],[]
SC.WCH_20180506042032.mseed_12000,[1506],[0.977383],[1815],[0.968593]
SC.WCH_20180506042032.mseed_15000,[],[],[],[]
SC.ZJG_20180116122145.mseed_0,[],[],[],[]
SC.ZJG_20180116122145.mseed_3000,[10],[0.955071],[251],[0.324791]
SC.ZJG_20180116122145.mseed_6000,[],[],[],[]
SC.ZJG_20180116122145.mseed_9000,[],[],[],[]
SC.ZJG_20180116122145.mseed_12000,[1503],[0.929453],[1755],[0.320204]
SC.ZJG_20180116122145.mseed_15000,[],[],[],[]
SC.GZA_20180223041249.mseed_0,[],[],[],[]
SC.GZA_20180223041249.mseed_3000,[24],[0.429445],[36],[0.341961]
SC.GZA_20180223041249.mseed_6000,[],[],[],[]
SC.GZA_20180223041249.mseed_9000,[],[],[],[]
SC.GZA_20180223041249.mseed_12000,[1515],[0.813325],[],[]
SC.GZA_20180223041249.mseed_15000,[],[],[1420],[0.39528]
SC.GZA_20180829044642.mseed_0,[],[],[],[]
SC.GZA_20180829044642.mseed_3000,[49],[0.422803],[],[]
SC.GZA_20180829044642.mseed_6000,[],[],[56],[0.64579]
SC.GZA_20180829044642.mseed_9000,[],[],[],[]
SC.GZA_20180829044642.mseed_12000,[1508],[0.527838],[],[]
SC.GZA_20180829044642.mseed_15000,[],[],[1559],[0.55709]
SC.PWU_20180812194931.mseed_0,[],[],[],[]
SC.PWU_20180812194931.mseed_3000,[],[],[1873],[0.370963]
SC.PWU_20180812194931.mseed_6000,[],[],[],[]
SC.PWU_20180812194931.mseed_9000,[],[],[],[]
SC.PWU_20180812194931.mseed_12000,[1511],[0.852083],[],[]
SC.PWU_20180812194931.mseed_15000,[],[],[378],[0.474929]
