fname,itp,tp_prob,its,ts_prob
SC.JMG_20180528131337.npz,[1501],[0.792503],[2128],[0.790977]
SC.JMG_20180612112636.npz,[1515],[0.925112],[2133],[0.914977]
SC.JMG_20180629154455.npz,[1513],[0.951765],[2117],[0.751042]
SC.JMG_20180624183012.npz,[1513],[0.749396],[],[]
SC.JMG_20180619104630.npz,[1516],[0.847128],[1838],[0.81903]
SC.JMG_20180530193750.npz,[1503],[0.96467],[2341],[0.722058]
SC.JMG_20180529201348.npz,[1511],[0.901],[],[]
SC.JMG_20180705173031.npz,[1512],[0.723075],[2444],[0.712684]
SC.JMG_20180613183609.npz,[1507],[0.965613],[1748],[0.61519]
SC.JMG_20180707134253.npz,[1507],[0.883277],[2220],[0.610428]
SC.JMG_20180728160252.npz,[1505],[0.864477],[2409],[0.793479]
SC.JMG_20180620223055.npz,[1504],[0.907044],[],[]
SC.JMG_20180707105649.npz,[1503],[0.911722],[2153],[0.890898]
SC.JMG_20180626203236.npz,[1503],[0.892388],[2113],[0.843654]
SC.JMG_20180729163328.npz,[1514],[0.912445],[2132],[0.699797]
SC.JMG_20180531175724.npz,[1504],[0.909468],[1817],[0.636582]
SC.JMG_20180601202101.npz,[1516],[0.778137],[],[]
SC.JMG_20180711160425.npz,[1506],[0.91428],[2258],[0.859081]
SC.JMG_20180616182728.npz,[1551],[0.453901],[2937],[0.714975]
SC.JMG_20180712113733.npz,[1496],[0.84042],[2168],[0.825597]
SC.JMG_20180731125418.npz,[1511],[0.866387],[1789],[0.689119]
SC.JMG_20180623100758.npz,[1514],[0.90833],[1879],[0.405372]
SC.JMG_20180627225331.npz,[1512],[0.776126],[2589],[0.737186]
SC.JMG_20180715100409.npz,[1499],[0.923305],[2320],[0.739169]
SC.JMG_20180603115216.npz,[1540],[0.590427],[2257],[0.899273]
SC.JMG_20180602034214.npz,[1510],[0.958686],[2214],[0.83785]
SC.JMG_20180802035808.npz,[1520],[0.867666],[2769],[0.573398]
SC.JMG_20180625022634.npz,[1511],[0.907143],[2205],[0.70873]
SC.JMG_20180618182003.npz,[1507],[0.395593],[],[]
SC.JMG_20180716152739.npz,[1512],[0.943477],[2133],[0.850911]
SC.JMG_20180629090643.npz,[1495],[0.455034],[2601],[0.81211]
SC.JMG_20180719033304.npz,[1508],[0.885714],[2681],[0.852288]
SC.JMG_20180627010545.npz,[1508],[0.79197],[2159],[0.899512]
SC.JMG_20180719235614.npz,[1510],[0.969423],[2289],[0.663679]
SC.JMG_20180620113814.npz,[1496],[0.723274],[2372],[0.63033]
SC.JMG_20180630231340.npz,[1507],[0.689897],[2378],[0.668268]
SC.JMG_20180604124520.npz,[1516],[0.9327],[2054],[0.873987]
SC.JMG_20180605220033.npz,[],[],[2658],[0.764889]
SC.JMG_20180722032157.npz,[1494],[0.92725],[2114],[0.819652]
SC.JMG_20180627232942.npz,[1503],[0.433578],[],[]
SC.JMG_20180722151713.npz,[1506],[0.945845],[2585],[0.472242]
SC.JMG_20180804023015.npz,[1512 2365],[0.901542 0.368175],[1772 2630],[0.919999 0.670897]
SC.JMG_20180606152446.npz,[1475],[0.369604],[],[]
SC.JMG_20180707043133.npz,[1503],[0.796384],[2468],[0.815433]
SC.JMG_20180622060114.npz,[1516],[0.764914],[2625],[0.509568]
SC.JMG_20180725201055.npz,[1520],[0.506523],[],[]
SC.JMG_20180807050923.npz,[1521 2921],[0.640532 0.480736],[2268],[0.571579]
SC.JMG_20180607052113.npz,[1512],[0.959162],[],[]
SC.JMG_20180726192447.npz,[1512],[0.905098],[2186],[0.878054]
SC.JMG_20180629181139.npz,[1524],[0.650711],[2612],[0.785545]
SC.JMG_20180607163056.npz,[1508],[0.859743],[2132],[0.826196]
SC.JMG_20180809041634.npz,[1504],[0.672008],[],[]
SC.JMG_20180728013226.npz,[1545],[0.556443],[],[]
SC.JMG_20180610013810.npz,[1528],[0.8341],[],[]
SC.JMG_20180609160133.npz,[1506],[0.971389],[2198],[0.815091]
SC.JMG_20180706071524.npz,[1516],[0.687855],[2156],[0.86689]
SC.JMG_20180709224722.npz,[1545],[0.664843],[],[]
SC.JMG_20180729070747.npz,[1516],[0.801556],[],[]
SC.JMG_20180728123743.npz,[1509],[0.568451],[],[]
SC.JMG_20180611031940.npz,[1507],[0.922564],[2249],[0.786954]
SC.JMG_20180610211216.npz,[1499],[0.685378],[2285],[0.354524]
SC.JMG_20180624082419.npz,[1508],[0.954278],[2150],[0.814739]
SC.JMG_20180810232015.npz,[1510],[0.924474],[2239],[0.824649]
SC.JMG_20180707133619.npz,[1504],[0.938674],[2333],[0.755341]
SC.JMG_20180715070826.npz,[1523],[0.835821],[],[]
SC.JMG_20180729135207.npz,[1517],[0.805929],[2780],[0.431281]
SC.JMG_20180626174800.npz,[1543],[0.861828],[],[]
SC.JMG_20180612015641.npz,[1518],[0.962256],[2089],[0.82148]
SC.JMG_20180730184316.npz,[1501],[0.635308],[],[]
SC.JMG_20180812145158.npz,[1488],[0.573673],[],[]
SC.JMG_20180612031016.npz,[1805],[0.323658],[2330],[0.824697]
SC.JMG_20180627163624.npz,[1512],[0.971055],[2064],[0.859516]
SC.JMG_20180613154737.npz,[1519],[0.854756],[2740],[0.372098]
SC.JMG_20180718200627.npz,[1504 2949],[0.816601 0.899786],[2615],[0.821277]
SC.JMG_20180731090052.npz,[1511],[0.832093],[],[]
SC.JMG_20180814035036.npz,[1513],[0.41975],[],[]
SC.JMG_20180629090411.npz,[1510],[0.866978],[2574],[0.848867]
SC.JMG_20180801082336.npz,[1512],[0.875927],[2149],[0.899804]
SC.JMG_20180613170532.npz,[1515],[0.976911],[1623],[0.454703]
SC.JMG_20180712072825.npz,[1500],[0.898797],[],[]
SC.JMG_20180616014419.npz,[1507],[0.891284],[2118],[0.778064]
SC.JMG_20180715224340.npz,[1664],[0.909336],[2296],[0.873432]
SC.JMG_20180802223421.npz,[1507],[0.718634],[2588],[0.625081]
SC.JMG_20180815192019.npz,[1512],[0.853703],[1748],[0.659392]
SC.JMG_20180722015215.npz,[1514],[0.871278],[2102],[0.83033]
SC.JMG_20180616062512.npz,[1513],[0.938977],[],[]
SC.JMG_20180630203931.npz,[1515],[0.914528],[2116],[0.887174]
SC.JMG_20180801222509.npz,[1507],[0.948156],[2210],[0.876719]
SC.JMG_20180719034708.npz,[1516],[0.90447],[2642],[0.826356]
SC.JMG_20180618063634.npz,[1504],[0.939183],[2212],[0.887994]
SC.JMG_20180806030924.npz,[1504],[0.870933],[2276],[0.670907]
SC.JMG_20180725093130.npz,[1475],[0.724338],[2794],[0.520365]
SC.JMG_20180722091018.npz,[1511],[0.86505],[],[]
SC.JMG_20180808031558.npz,[1508 2849],[0.787201 0.613082],[2385],[0.827926]
SC.JMG_20180818023959.npz,[1529],[0.710658],[],[]
SC.JMG_20180618165907.npz,[1511],[0.791603],[],[]
SC.JMG_20180619205834.npz,[1518],[0.912821],[1721],[0.663982]
SC.JMG_20180707030510.npz,[1522],[0.941923],[2133],[0.819342]
SC.JMG_20180803081614.npz,[1500],[0.657712],[],[]
SC.JMG_20180728012725.npz,[1548],[0.627336],[2602],[0.892918]
SC.JMG_20180806115832.npz,[1515],[0.844814],[2161],[0.679466]
SC.JMG_20180810143309.npz,[1515],[0.842846],[2253],[0.760405]
SC.JMG_20180709115852.npz,[1544],[0.333613],[],[]
SC.JMG_20180821074555.npz,[1507],[0.86726],[],[]
SC.JMG_20180729051835.npz,[1511],[0.908767],[2100],[0.575862]
SC.JMG_20180726010436.npz,[1521],[0.643673],[],[]
SC.JMG_20180622011815.npz,[1503],[0.871512],[2137],[0.789695]
SC.JMG_20180714233955.npz,[1504],[0.833336],[],[]
SC.JMG_20180620040047.npz,[1511],[0.843069],[],[]
SC.JMG_20180808133033.npz,[1512],[0.693055],[2250],[0.806809]
SC.JMG_20180812032516.npz,[1504],[0.812072],[2681],[0.752831]
SC.JMG_20180813193520.npz,[1512],[0.81093],[2692],[0.839039]
SC.JMG_20180718085926.npz,[1506],[0.911826],[2577],[0.711986]
SC.JMG_20180730153447.npz,[1513],[0.812535],[2548],[0.674428]
SC.JMG_20180728062738.npz,[1511],[0.835524],[2297],[0.874061]
SC.JMG_20180823051244.npz,[1423],[0.665494],[],[]
SC.JMG_20180810224420.npz,[1633 2941],[0.532691 0.56858],[2570],[0.828076]
SC.JMG_20180622023837.npz,[1511],[0.914217],[2186],[0.78845]
SC.JMG_20180623143630.npz,[1537],[0.611109],[],[]
SC.JMG_20180721143550.npz,[1598],[0.557889],[2908],[0.348424]
SC.JMG_20180801042357.npz,[1525],[0.654229],[],[]
SC.JMG_20180729114001.npz,[1552],[0.810432],[],[]
SC.JMG_20180814213617.npz,[1507],[0.923081],[2187],[0.545445]
SC.JMG_20180826012744.npz,[1515],[0.919154],[2136],[0.704231]
SC.JMG_20180812071342.npz,[1506],[0.952971],[2313],[0.844824]
SC.JMG_20180724155322.npz,[1508],[0.971581],[2214],[0.865301]
SC.JMG_20180624061943.npz,[1533],[0.687808],[2310],[0.865885]
SC.JMG_20180802154723.npz,[1503],[0.839242],[],[]
SC.JMG_20180817092443.npz,[1528],[0.928655],[1807],[0.429025]
SC.JMG_20180730231547.npz,[1512],[0.933736],[2133],[0.818745]
SC.JMG_20180626022506.npz,[1507],[0.924167],[2391],[0.580306]
SC.JMG_20180627022957.npz,[1507],[0.947028],[],[]
SC.JMG_20180727212801.npz,[1513],[0.866999],[2594],[0.514606]
SC.JMG_20180814022838.npz,[1511],[0.872131],[],[]
SC.JMG_20180626172430.npz,[1511],[0.850594],[2597],[0.503753]
SC.JMG_20180801124657.npz,[],[],[1897],[0.803592]
SC.JMG_20180827153513.npz,[1513],[0.369441],[1521],[0.551224]
SC.JMG_20180820110820.npz,[1512],[0.910483],[1783],[0.346258]
SC.JMG_20180805141534.npz,[1504],[0.780133],[],[]
SC.JMG_20180627113202.npz,[1541],[0.780675],[],[]
SC.JMG_20180729050338.npz,[1508],[0.774337],[2265],[0.723374]
SC.JMG_20180822043822.npz,[1514],[0.969468],[2204],[0.917072]
SC.JMG_20180815121837.npz,[1531],[0.80782],[],[]
SC.JMG_20180807220642.npz,[1504 1589],[0.852188 0.345571],[],[]
SC.JMG_20180628133025.npz,[1501],[0.461127],[1513 2167],[0.424541 0.300761]
SC.JMG_20180803021719.npz,[1507],[0.665272],[],[]
SC.JMG_20180829094125.npz,[1502],[0.875253],[],[]
SC.JMG_20180629084220.npz,[1511],[0.897304],[2641],[0.745521]
SC.JMG_20180730025756.npz,[1515],[0.939705],[1717],[0.516611]
SC.JMG_20180823182714.npz,[],[],[],[]
SC.JMG_20180818005242.npz,[1513],[0.943931],[2224],[0.618992]
SC.JMG_20180826213245.npz,[1501],[0.605797],[2289],[0.447261]
SC.JMG_20180810080410.npz,[1509],[0.854522],[],[]
SC.JMG_20180629212001.npz,[1521],[0.477083],[2196],[0.717968]
SC.JMG_20180630153254.npz,[1504],[0.942993],[2317],[0.846567]
SC.JMG_20180806072343.npz,[1514],[0.967112],[2061],[0.89748]
SC.JMG_20180821024622.npz,[1509],[0.772654],[],[]
SC.JMG_20180831092436.npz,[1513],[0.947273],[2122],[0.803138]
SC.JMG_20180801033725.npz,[1531],[0.809211],[2304],[0.730202]
SC.JMG_20180828232604.npz,[1512],[0.84512],[2137],[0.838269]
SC.JMG_20180706192740.npz,[1518],[0.824437],[2262],[0.879772]
SC.JMG_20180707012431.npz,[1516],[0.73192],[2580],[0.773952]
SC.JMG_20180812020601.npz,[1519],[0.909592],[2128],[0.724919]
SC.JMG_20180822190558.npz,[1512],[0.785302],[2145],[0.778655]
SC.JMG_20180808045156.npz,[1576],[0.459575],[],[]
SC.JMG_20180709033132.npz,[1505],[0.825351],[],[]
SC.JMG_20180902060859.npz,[1502],[0.961397],[2205],[0.841113]
SC.JMG_20180830145103.npz,[1489],[0.654303],[],[]
SC.JMG_20180707190943.npz,[],[],[],[]
SC.JMG_20180813192345.npz,[1511],[0.8889],[2164],[0.821694]
SC.JMG_20180802041741.npz,[1497],[0.781852],[2177],[0.822803]
SC.JMG_20180714022802.npz,[1507],[0.406428],[],[]
SC.JMG_20180810154424.npz,[1519],[0.971011],[2134],[0.809331]
SC.JMG_20180825150039.npz,[1515],[0.321252],[2114],[0.801279]
SC.JMG_20180717192132.npz,[1504],[0.327868],[],[]
SC.JMG_20180904015155.npz,[1496],[0.813901],[2044],[0.810098]
SC.JMG_20180812033339.npz,[1515],[0.92349],[2194],[0.840951]
SC.JMG_20180713132643.npz,[],[],[2201],[0.883669]
SC.JMG_20180804210823.npz,[1518],[0.922384],[2156],[0.730049]
SC.JMG_20180901062231.npz,[1503],[0.90452],[2596],[0.819873]
SC.JMG_20180721134934.npz,[1523],[0.7988],[],[]
SC.JMG_20180906073028.npz,[1476],[0.605505],[2090],[0.579053]
SC.JMG_20180827023808.npz,[1499],[0.602975],[2132],[0.86063]
SC.JMG_20180716220020.npz,[1512],[0.937582],[2087],[0.488221]
SC.JMG_20180814090230.npz,[],[],[],[]
SC.JMG_20180807164903.npz,[1500],[0.954972],[1809],[0.806595]
SC.JMG_20180903095648.npz,[1515],[0.968824],[2265],[0.780021]
SC.JMG_20180908053206.npz,[1505],[0.917219],[2612],[0.81431]
SC.JMG_20180813194025.npz,[1511],[0.821697],[2137],[0.764117]
SC.JMG_20180829044642.npz,[1513],[0.582154],[],[]
SC.JMG_20180723070204.npz,[1519],[0.837278],[],[]
SC.JMG_20180727114935.npz,[1510],[0.954745],[2213],[0.740259]
SC.JMG_20180720194205.npz,[1520],[0.809995],[1989],[0.481432]
SC.JMG_20180905010905.npz,[1508],[0.569718],[],[]
SC.JMG_20180910020510.npz,[1511],[0.904989],[2134],[0.822464]
SC.JMG_20180816202009.npz,[1493],[0.73268],[2774],[0.696553]
SC.JMG_20180729022322.npz,[1518],[0.897921],[2289],[0.479619]
SC.JMG_20180810012821.npz,[1513],[0.963749],[2170],[0.6157]
SC.JMG_20180830234531.npz,[1511],[0.972279],[2214],[0.786332]
SC.JMG_20180814214011.npz,[1513],[0.968972],[2201],[0.761023]
SC.JMG_20180907154352.npz,[1509],[0.817852],[],[]
SC.JMG_20180723010357.npz,[1508],[0.798544],[],[]
SC.JMG_20180811120749.npz,[1509],[0.93954],[2140],[0.921962]
SC.JMG_20180819223928.npz,[],[],[],[]
SC.JMG_20180911121921.npz,[1519],[0.853381],[2779],[0.371377]
SC.JMG_20180817154626.npz,[1507],[0.847259],[],[]
SC.JMG_20180908202901.npz,[1504],[0.975412],[2369],[0.818164]
SC.JMG_20180729181609.npz,[1508],[0.830969],[],[]
SC.JMG_20180726210741.npz,[1538],[0.893169],[],[]
SC.JMG_20180901211256.npz,[1523],[0.848541],[2141],[0.773366]
SC.JMG_20180813115920.npz,[1520],[0.950256],[2150],[0.948793]
SC.JMG_20180820205949.npz,[1513],[0.76422],[],[]
SC.JMG_20180814074208.npz,[1527],[0.670956],[2204],[0.851171]
SC.JMG_20180728135757.npz,[1523],[0.843492],[1832],[0.724256]
SC.JMG_20180731182153.npz,[1513],[0.965814],[1749],[0.395891]
SC.JMG_20180822162418.npz,[1501],[0.597693],[],[]
SC.JMG_20180912190634.npz,[1510],[0.818037],[2308],[0.559092]
SC.JMG_20180903212226.npz,[1508],[0.9727],[2164],[0.829255]
SC.JMG_20180910135135.npz,[1519],[0.756781],[],[]
SC.JMG_20180822022514.npz,[1515],[0.625473],[2124],[0.839792]
SC.JMG_20180816174006.npz,[1503],[0.865823],[2377],[0.797526]
SC.JMG_20180823222959.npz,[1529],[0.917759],[2140],[0.890252]
SC.JMG_20180729160154.npz,[1521],[0.52885],[2253],[0.692236]
SC.JMG_20180913012218.npz,[1508],[0.755818],[2291],[0.337528]
SC.JMG_20180802040323.npz,[1510 2917],[0.895097 0.304545],[2338],[0.76257]
SC.JMG_20180905142611.npz,[1495 1555],[0.401374 0.429987],[2923],[0.565406]
SC.JMG_20180826225721.npz,[1509],[0.906504],[2157],[0.853615]
SC.JMG_20180731093838.npz,[1511],[0.946587],[2129],[0.68592]
SC.JMG_20180823180720.npz,[1504],[0.978419],[2132],[0.832907]
SC.JMG_20180912023735.npz,[],[],[],[]
SC.JMG_20180819003609.npz,[1506],[0.857098],[2118],[0.825592]
SC.JMG_20180912210918.npz,[1512],[0.767162],[2287],[0.856246]
SC.JMG_20180829010021.npz,[],[],[2591],[0.445139]
SC.JMG_20180821131756.npz,[1511],[0.953576],[1791],[0.571385]
SC.JMG_20180908022853.npz,[1512],[0.865516],[],[]
SC.JMG_20180804132925.npz,[1507],[0.965147],[2284],[0.837785]
SC.JMG_20180913103318.npz,[1514 2763],[0.819407 0.336804],[2296],[0.787048]
SC.JMG_20180826174859.npz,[],[],[],[]
SC.JMG_20180802013649.npz,[1499],[0.856154],[2474],[0.764483]
SC.JMG_20180913031343.npz,[1506],[0.980926],[2046],[0.902007]
SC.JMG_20180830204501.npz,[1516],[0.819553],[],[]
SC.JMG_20180823130752.npz,[1515],[0.834681],[2416],[0.848892]
SC.JMG_20180909072654.npz,[1508],[0.827758],[2110],[0.877941]
SC.JMG_20180914125707.npz,[1513],[0.826427],[2217],[0.627719]
SC.JMG_20180807115953.npz,[1515],[0.770777],[2286],[0.755219]
SC.JMG_20180913144557.npz,[1507],[0.861863],[2272],[0.879315]
SC.JMG_20180826071310.npz,[1510],[0.888387],[2145],[0.736703]
SC.JMG_20180828023329.npz,[1508],[0.860524],[2168],[0.89006]
SC.JMG_20180803120309.npz,[1507],[0.855666],[2062],[0.466925]
SC.JMG_20180901073640.npz,[1457],[0.53313],[],[]
SC.JMG_20180911034750.npz,[1516],[0.904069],[2092],[0.89297]
SC.JMG_20180830135056.npz,[1511],[0.9152],[],[]
SC.JMG_20180806233638.npz,[1519],[0.830564],[2593],[0.626264]
SC.JMG_20180916084732.npz,[1520],[0.850995],[],[]
SC.JMG_20180827180003.npz,[1504],[0.899238],[1825],[0.614919]
SC.JMG_20180915212907.npz,[1573],[0.524856],[],[]
SC.JMG_20180809195443.npz,[1433],[0.741826],[1719],[0.493406]
SC.JMG_20180808223057.npz,[1523],[0.364002],[1749],[0.362146]
SC.JMG_20180901060639.npz,[1510],[0.948364],[2153],[0.583896]
SC.JMG_20180903120132.npz,[1508],[0.960365],[2116],[0.818065]
SC.JMG_20180912121907.npz,[1624],[0.748471],[],[]
SC.JMG_20180917230227.npz,[1516],[0.511144],[],[]
SC.JMG_20180811101249.npz,[1500],[0.954698],[],[]
SC.JMG_20180903064702.npz,[1489],[0.473506],[],[]
SC.JMG_20180810231058.npz,[1506],[0.971172],[2056],[0.888515]
SC.JMG_20180917080352.npz,[1504],[0.972622],[2290],[0.936382]
SC.JMG_20180830061004.npz,[1514],[0.886311],[2135],[0.896077]
SC.JMG_20180905054512.npz,[1506],[0.927542],[2332],[0.758232]
SC.JMG_20180813065856.npz,[1507],[0.811984],[1577],[0.400223]
SC.JMG_20180912235506.npz,[1513],[0.562459],[2297],[0.724052]
SC.JMG_20180918175946.npz,[1504],[0.798394],[2254],[0.805358]
SC.JMG_20180904235005.npz,[1507],[0.958714],[2197],[0.818841]
SC.JMG_20180812094315.npz,[1504],[0.949524],[2277],[0.753039]
SC.JMG_20180907172326.npz,[1533],[0.673492],[2579],[0.339423]
SC.JMG_20180920120233.npz,[1512],[0.828547],[1799],[0.532452]
SC.JMG_20180814073118.npz,[1502],[0.905976],[2706],[0.818483]
SC.JMG_20180913084742.npz,[],[],[2329],[0.436786]
SC.JMG_20180901055151.npz,[1512],[0.975014],[2122],[0.929867]
SC.JMG_20180918053924.npz,[1515],[0.931781],[2186],[0.86413]
SC.JMG_20180907091313.npz,[1511],[0.960626],[2120],[0.877438]
SC.JMG_20180909034033.npz,[1554],[0.334254],[1561],[0.482485]
SC.JMG_20180814025046.npz,[1516],[0.688871],[],[]
SC.JMG_20180913220345.npz,[1519],[0.790059],[2232],[0.790026]
SC.JMG_20180921114921.npz,[1505],[0.857637],[1825],[0.649397]
SC.JMG_20180816050514.npz,[1544],[0.84996],[2642],[0.797824]
SC.JMG_20180911020014.npz,[1532],[0.854269],[2170],[0.819459]
SC.JMG_20180908162708.npz,[1568],[0.715421],[2235],[0.688213]
SC.JMG_20180903030448.npz,[1510],[0.961357],[2170],[0.788605]
SC.JMG_20180919194628.npz,[1529],[0.685073],[],[]
SC.JMG_20180916013208.npz,[1508],[0.783904],[],[]
SC.JMG_20180815130113.npz,[1513],[0.966801],[2130],[0.810712]
SC.JMG_20180917211545.npz,[1508],[0.841266],[],[]
SC.JMG_20180921032137.npz,[1503],[0.890237],[2681],[0.82111]
SC.JMG_20180904050724.npz,[1515],[0.856449],[],[]
SC.JMG_20180922212131.npz,[1513],[0.957725],[2205],[0.846183]
SC.JMG_20180912024330.npz,[1528],[0.610512],[2440],[0.78167]
SC.JMG_20180910113513.npz,[1508],[0.916541],[1817],[0.79756]
SC.JMG_20180818005947.npz,[1512],[0.923076],[2160],[0.884169]
SC.JMG_20180922052039.npz,[1521],[0.868986],[],[]
SC.JMG_20180818170801.npz,[1502],[0.960655],[2186],[0.760844]
SC.JMG_20180912022009.npz,[1547],[0.734666],[],[]
SC.JMG_20180912232312.npz,[1516],[0.824652],[2321],[0.548929]
SC.JMG_20180925014052.npz,[1509],[0.923913],[],[]
SC.JMG_20180906215505.npz,[1504],[0.554236],[2084],[0.794985]
SC.JMG_20180821040250.npz,[1503],[0.917471],[2202],[0.877772]
SC.JMG_20180923221713.npz,[1577],[0.392265],[],[]
SC.JMG_20180918113633.npz,[1504],[0.696336],[2303],[0.839744]
SC.JMG_20180912205113.npz,[1516],[0.950096],[2305],[0.707302]
SC.JMG_20180913043921.npz,[1507],[0.977221],[2189],[0.894235]
SC.JMG_20180821074655.npz,[1509],[0.907434],[135 2126],[0.311584 0.896502]
SC.JMG_20180926220304.npz,[1506],[0.94209],[2150],[0.754259]
SC.JMG_20180913194229.npz,[1504],[0.747372],[],[]
SC.JMG_20180926011539.npz,[1507],[0.878307],[],[]
SC.JMG_20180908121334.npz,[1508],[0.938252],[1810],[0.688346]
SC.JMG_20180823061028.npz,[1395],[0.852455],[2010],[0.867355]
SC.JMG_20180823043457.npz,[1510],[0.930087],[2134],[0.888982]
SC.JMG_20180913023429.npz,[1507],[0.96103],[2142],[0.886329]
SC.JMG_20180928133903.npz,[1507],[0.886619],[2098],[0.936023]
SC.JMG_20180920055149.npz,[1492],[0.83539],[2270],[0.731057]
SC.JMG_20180928010435.npz,[1504],[0.957095],[2214],[0.778799]
SC.JMG_20180915213918.npz,[1522],[0.915325],[2086],[0.728658]
SC.JMG_20180910045619.npz,[1507],[0.736842],[250 2586],[0.618452 0.631817]
SC.JMG_20180826055513.npz,[1507],[0.710555],[2276],[0.887036]
SC.JMG_20180929233458.npz,[567 1511],[0.430779 0.889312],[2210],[0.760795]
SC.JMG_20181001080952.npz,[1525],[0.651421],[2298],[0.849353]
SC.JMG_20180921070500.npz,[1507],[0.938054],[2171],[0.898051]
SC.JMG_20180913131650.npz,[1506],[0.758044],[2662],[0.755097]
SC.JMG_20180911200859.npz,[1524],[0.78563],[2476],[0.827116]
SC.JMG_20180825212419.npz,[1516],[0.799188],[],[]
SC.JMG_20180827173049.npz,[1743],[0.563855],[],[]
SC.JMG_20180917193159.npz,[1507],[0.685003],[],[]
SC.JMG_20181002030709.npz,[1500],[0.897031],[2243],[0.561683]
SC.JMG_20180918110224.npz,[1507],[0.910679],[1155 2114],[0.32982 0.927759]
SC.JMG_20180915114410.npz,[1516],[0.914214],[1830],[0.710333]
SC.JMG_20181002220938.npz,[1505],[0.39206],[],[]
SC.JMG_20180912202703.npz,[1527],[0.626403],[2141],[0.807893]
SC.JMG_20180922110450.npz,[1500],[0.858944],[],[]
SC.JMG_20180829122851.npz,[1511],[0.918033],[2129],[0.733199]
SC.JMG_20180919234148.npz,[1529],[0.592563],[],[]
SC.JMG_20180827084627.npz,[1511],[0.927164],[2198],[0.814332]
SC.JMG_20181004064616.npz,[1520],[0.807522],[],[]
SC.JMG_20181006000751.npz,[1512],[0.941349],[2192],[0.888405]
SC.JMG_20180831114743.npz,[1511],[0.713046],[],[]
SC.JMG_20180924022600.npz,[1503],[0.797815],[2172],[0.915216]
SC.JMG_20180921050735.npz,[1511],[0.343773],[],[]
SC.JMG_20180917025038.npz,[1512],[0.884067],[2138],[0.690607]
SC.JMG_20180913022816.npz,[1497],[0.570264],[2273],[0.651924]
SC.JMG_20181008012814.npz,[1511],[0.912227],[2373],[0.709852]
SC.JMG_20180829050352.npz,[1484],[0.638164],[],[]
SC.JMG_20181009004909.npz,[1443],[0.398841],[2857],[0.475829]
SC.JMG_20180902192809.npz,[1518],[0.926039],[2652],[0.760078]
SC.JMG_20181009235205.npz,[1507],[0.838649],[2252],[0.67481]
SC.JMG_20181010100947.npz,[1520],[0.865463],[1834],[0.746165]
SC.JMG_20180918053053.npz,[1507],[0.972839],[2293],[0.865444]
SC.JMG_20180922054708.npz,[1507],[0.926597],[],[]
SC.JMG_20180831011601.npz,[1520],[0.791526],[2257],[0.738743]
SC.JMG_20180926174418.npz,[1512],[0.910674],[1818],[0.826298]
SC.JMG_20180904043628.npz,[1507],[0.777148],[2217],[0.781612]
SC.JMG_20180913105649.npz,[1500],[0.928823],[],[]
SC.JMG_20181012080732.npz,[1492],[0.787665],[],[]
SC.JMG_20180924022352.npz,[1508],[0.930201],[2288],[0.64424]
SC.JMG_20181010173554.npz,[1514],[0.967541],[2116],[0.929829]
SC.JMG_20180919063319.npz,[1520],[0.657305],[2177],[0.944016]
SC.JMG_20180901234118.npz,[777 1511],[0.306578 0.959512],[1059 2133],[0.325874 0.844411]
SC.JMG_20180906112942.npz,[1525],[0.782724],[],[]
SC.JMG_20180915062418.npz,[1520],[0.686212],[],[]
SC.JMG_20180926044457.npz,[1502],[0.956182],[2229],[0.747474]
SC.JMG_20180928094447.npz,[1525],[0.715917],[],[]
SC.JMG_20181013031417.npz,[1511],[0.788839],[2308],[0.736234]
SC.JMG_20181014023156.npz,[1522],[0.862129],[964 2198],[0.572279 0.724528]
SC.JMG_20180921031845.npz,[1504],[0.926185],[2125],[0.711817]
SC.JMG_20180908103129.npz,[1521],[0.562454],[],[]
SC.JMG_20181014130248.npz,[1516],[0.792847],[2161],[0.716375]
SC.JMG_20180928051320.npz,[1512],[0.35809],[],[]
SC.JMG_20180930095939.npz,[1507],[0.822886],[2716],[0.451968]
SC.JMG_20180903221823.npz,[1510],[0.812167],[2991],[0.483906]
SC.JMG_20181016054824.npz,[1516],[0.968855],[2306],[0.859649]
SC.JMG_20180916231809.npz,[1520 2953],[0.904389 0.499512],[2422],[0.789618]
SC.JMG_20180922012153.npz,[1511],[0.787637],[2258],[0.781201]
SC.JMG_20181017022428.npz,[1510],[0.961987],[2209],[0.893728]
SC.JMG_20180910032038.npz,[1506 2895],[0.947447 0.315027],[2170],[0.815134]
SC.JMG_20180930082319.npz,[1511],[0.853767],[2298],[0.788632]
SC.JMG_20180906041113.npz,[1506],[0.893053],[2362],[0.706713]
SC.JMG_20181018120400.npz,[1509],[0.962091],[2180],[0.686449]
SC.JMG_20181002061254.npz,[],[],[],[]
SC.JMG_20180918030511.npz,[1516],[0.897771],[2297],[0.822229]
SC.JMG_20181017225722.npz,[1489],[0.611181],[],[]
SC.JMG_20180923211012.npz,[1503],[0.929286],[2102],[0.769828]
SC.JMG_20181002053959.npz,[1502],[0.976244],[2231],[0.868234]
SC.JMG_20180908044909.npz,[1575],[0.816134],[],[]
SC.JMG_20180911143140.npz,[1524],[0.712096],[2254],[0.824236]
SC.JMG_20181005090140.npz,[1506],[0.910223],[],[]
SC.JMG_20180912195423.npz,[1511],[0.851723],[2276],[0.845357]
