fname,itp,tp_prob,its,ts_prob
SC.PWU_20180810231058.mseed_12000,[],[],[],[]
SC.WCH_20180221202632.mseed_12000,[],[],[],[]
SC.WCH_20180221202632.mseed_15000,[],[],[],[]
SC.AXI_20180902142646.mseed_12000,[],[],[],[]
SC.JZG_20180525050426.mseed_15000,[],[],[],[]
SC.JZG_20180112205056.mseed_15000,[],[],[],[]
SC.JZG_20180113031109.mseed_12000,[],[],[],[]
SC.PWU_20180810231058.mseed_15000,[],[],[],[]
SC.GZA_20180509231144.mseed_9000,[],[],[],[]
SC.AXI_20180902142646.mseed_15000,[],[],[],[]
SC.JZG_20180113031109.mseed_15000,[2796],[0.429279],[2799],[0.329996]
SC.JZG_20181109051729.mseed_6000,[],[],[],[]
SC.GZA_20180509231144.mseed_12000,[],[],[],[]
SC.PWU_20180923180721.mseed_0,[],[],[],[]
SC.JZG_20180409183929.mseed_0,[],[],[],[]
SC.PWU_20180825212419.mseed_0,[],[],[],[]
SC.GZA_20180829192204.mseed_0,[],[],[],[]
SC.GZA_20180917032914.mseed_0,[],[],[],[]
SC.WCH_20181123165903.mseed_0,[2867],[0.69758],[],[]
SC.PWU_20180923180721.mseed_3000,[],[],[],[]
SC.GZA_20180829192204.mseed_3000,[],[],[],[]
SC.GZA_20180917032914.mseed_3000,[],[],[],[]
SC.GZA_20180509231144.mseed_15000,[],[],[],[]
SC.PWU_20180825212419.mseed_3000,[],[],[],[]
SC.JZG_20181109051729.mseed_9000,[],[],[],[]
SC.GZA_20180829192204.mseed_6000,[],[],[],[]
SC.WCH_20181123165903.mseed_3000,[],[],[],[]
SC.PWU_20180923180721.mseed_6000,[1095],[0.710397],[],[]
SC.JZG_20180409183929.mseed_3000,[],[],[],[]
SC.GZA_20180917032914.mseed_6000,[],[],[],[]
SC.JZG_20181109051729.mseed_12000,[],[],[],[]
SC.PWU_20180825212419.mseed_6000,[],[],[],[]
SC.WCH_20181123165903.mseed_6000,[],[],[],[]
SC.JZG_20180409183929.mseed_6000,[],[],[],[]
SC.GZA_20180917032914.mseed_9000,[],[],[],[]
SC.PWU_20180923180721.mseed_9000,[],[],[],[]
SC.JZG_20181109051729.mseed_15000,[],[],[],[]
SC.GZA_20180829192204.mseed_9000,[],[],[],[]
SC.PWU_20181024074224.mseed_0,[],[],[],[]
SC.WCH_20181123165903.mseed_9000,[],[],[],[]
SC.PWU_20180923180721.mseed_12000,[],[],[],[]
SC.JZG_20180409183929.mseed_9000,[],[],[],[]
SC.PWU_20181024074224.mseed_3000,[],[],[],[]
SC.PWU_20180923180721.mseed_15000,[2595],[0.6948],[],[]
SC.PWU_20181024074224.mseed_6000,[],[],[],[]
SC.GZA_20180917032914.mseed_12000,[],[],[],[]
SC.GZA_20180917032914.mseed_15000,[],[],[],[]
SC.WCH_20181123165903.mseed_12000,[],[],[],[]
SC.PWU_20180825212419.mseed_9000,[],[],[],[]
SC.WCH_20181123165903.mseed_15000,[],[],[],[]
SC.PWU_20181024074224.mseed_9000,[],[],[],[]
SC.GZA_20180829192204.mseed_12000,[],[],[],[]
SC.PWU_20180825212419.mseed_12000,[],[],[],[]
SC.JZG_20180409183929.mseed_12000,[],[],[],[]
SC.PWU_20181024074224.mseed_12000,[],[],[],[]
SC.JMG_20180129061953.mseed_0,[],[],[],[]
SC.WCH_20180806093553.mseed_0,[],[],[],[]
SC.GZA_20181221193707.mseed_0,[],[],[],[]
SC.PWU_20180408231307.mseed_0,[],[],[],[]
SC.PWU_20181024074224.mseed_15000,[],[],[],[]
SC.WCH_20180806093553.mseed_3000,[],[],[],[]
SC.JMG_20180129061953.mseed_3000,[],[],[],[]
SC.PWU_20180825212419.mseed_15000,[],[],[],[]
