fname,itp,tp_prob,its,ts_prob
SC.WCH_20180908212803.mseed_3000,[17],[0.849032],[668],[0.780605]
SC.AXI_20180404191727.mseed_3000,[384],[0.51663],[53],[0.454733]
SC.AXI_20180825212419.mseed_6000,[],[],[],[]
SC.AXI_20180215072242.mseed_3000,[],[],[346],[0.7961]
SC.ZJG_20181214150835.mseed_3000,[],[],[505],[0.721209]
SC.WCH_20180908212803.mseed_6000,[],[],[],[]
SC.JMG_20180903212226.mseed_9000,[],[],[],[]
SC.GZA_20180110072448.mseed_12000,[1507],[0.933195],[2242],[0.880684]
SC.AXI_20180215072242.mseed_6000,[],[],[],[]
SC.AXI_20180825212419.mseed_9000,[],[],[],[]
SC.AXI_20180404191727.mseed_6000,[],[],[],[]
SC.AXI_20180206033445.mseed_6000,[],[],[],[]
SC.JMG_20180903212226.mseed_12000,[1508],[0.9727],[2164],[0.829255]
SC.ZJG_20181214150835.mseed_6000,[],[],[],[]
SC.WCH_20180908212803.mseed_9000,[],[],[],[]
SC.ZJG_20181214150835.mseed_9000,[],[],[],[]
SC.ZJG_20181214150835.mseed_12000,[1518],[0.760907],[2008],[0.777993]
SC.AXI_20180404191727.mseed_9000,[],[],[],[]
SC.ZJG_20181214150835.mseed_15000,[],[],[],[]
SC.AXI_20180404191727.mseed_12000,[1479],[0.912682],[1883],[0.408029]
SC.AXI_20180206033445.mseed_9000,[],[],[],[]
SC.AXI_20180404191727.mseed_15000,[],[],[],[]
SC.AXI_20180215072242.mseed_9000,[],[],[],[]
SC.AXI_20180206033445.mseed_12000,[1514],[0.943135],[1819],[0.637416]
SC.JMG_20180903212226.mseed_15000,[],[],[],[]
SC.WCH_20180908212803.mseed_12000,[1517],[0.946154],[2165],[0.757832]
SC.AXI_20180206033445.mseed_15000,[],[],[],[]
SC.AXI_20180215072242.mseed_12000,[1500],[0.946962],[1846],[0.81496]
SC.AXI_20180825212419.mseed_12000,[1475],[0.851039],[1922],[0.781428]
SC.GZA_20180110072448.mseed_15000,[],[],[],[]
SC.WCH_20180908212803.mseed_15000,[],[],[53],[0.554184]
SC.AXI_20181004140453.mseed_0,[],[],[],[]
SC.JZG_20180908200627.mseed_0,[],[],[],[]
SC.AXI_20180922054708.mseed_0,[],[],[],[]
SC.PWU_20180326025158.mseed_0,[],[],[],[]
SC.AXI_20181004140453.mseed_3000,[],[],[578],[0.850268]
SC.JZG_20180908200627.mseed_3000,[17],[0.929811],[486],[0.767622]
SC.AXI_20181004140453.mseed_6000,[],[],[],[]
SC.JZG_20180908200627.mseed_6000,[],[],[59],[0.369918]
SC.AXI_20180922054708.mseed_3000,[9 1035],[0.930122 0.423689],[505 1335],[0.823206 0.331329]
SC.AXI_20181004140453.mseed_9000,[],[],[],[]
SC.PWU_20180326025158.mseed_3000,[8],[0.802302],[568],[0.81667]
SC.AXI_20180825212419.mseed_15000,[],[],[],[]
SC.AXI_20181004140453.mseed_12000,[1492],[0.88282],[2078],[0.834938]
SC.PWU_20180326025158.mseed_6000,[],[],[],[]
SC.AXI_20181004140453.mseed_15000,[],[],[],[]
SC.AXI_20180215072242.mseed_15000,[],[],[],[]
SC.AXI_20180922054708.mseed_6000,[],[],[],[]
SC.JZG_20180908200627.mseed_9000,[],[],[],[]
SC.PWU_20180326025158.mseed_9000,[],[],[],[]
SC.GZA_20181125093840.mseed_0,[],[],[],[]
SC.TQU_20180120121318.mseed_0,[],[],[],[]
SC.PWU_20181110083921.mseed_0,[],[],[],[]
SC.AXI_20180320122831.mseed_0,[],[],[],[]
SC.PWU_20180627163624.mseed_0,[],[],[],[]
SC.GZA_20181125093840.mseed_3000,[9],[0.951439],[203],[0.946803]
SC.TQU_20180120121318.mseed_3000,[33],[0.475944],[2705],[0.495526]
SC.AXI_20180320122831.mseed_3000,[],[],[682],[0.708317]
SC.PWU_20181110083921.mseed_3000,[15],[0.9691],[450],[0.879938]
SC.TQU_20180120121318.mseed_6000,[],[],[],[]
SC.AXI_20180922054708.mseed_9000,[],[],[],[]
SC.JZG_20180908200627.mseed_12000,[1511],[0.806918],[1985],[0.778897]
SC.PWU_20180627163624.mseed_3000,[],[],[745],[0.775666]
SC.AXI_20180320122831.mseed_6000,[],[],[],[]
SC.PWU_20181110083921.mseed_6000,[],[],[184],[0.621442]
SC.GZA_20181125093840.mseed_6000,[],[],[],[]
SC.JZG_20180908200627.mseed_15000,[],[],[],[]
SC.PWU_20180627163624.mseed_6000,[],[],[],[]
SC.PWU_20180326025158.mseed_12000,[1507],[0.979013],[2066],[0.840262]
SC.AXI_20180922054708.mseed_12000,[1509],[0.959147],[2005],[0.812633]
SC.TQU_20180120121318.mseed_9000,[],[],[],[]
SC.AXI_20180320122831.mseed_9000,[],[],[],[]
SC.GZA_20181125093840.mseed_9000,[],[],[],[]
SC.PWU_20181110083921.mseed_9000,[],[],[],[]
SC.WCH_20180827123120.mseed_0,[1169],[0.442946],[],[]
SC.WCH_20180827123120.mseed_3000,[16],[0.879429],[321],[0.531329]
SC.WCH_20180827123120.mseed_6000,[],[],[1739],[0.382509]
SC.PWU_20180326025158.mseed_15000,[],[],[],[]
SC.PWU_20181110083921.mseed_12000,[1515],[0.973079],[1949],[0.87241]
SC.PWU_20180627163624.mseed_9000,[],[],[],[]
SC.AXI_20180320122831.mseed_12000,[1488],[0.814099],[2182],[0.708328]
SC.AXI_20180922054708.mseed_15000,[],[],[],[]
SC.AXI_20180320122831.mseed_15000,[],[],[],[]
SC.PWU_20180627163624.mseed_12000,[1512],[0.92653],[2244],[0.878966]
SC.WCH_20180827123120.mseed_9000,[],[],[],[]
SC.GZA_20181125093840.mseed_12000,[1508],[0.980449],[1703],[0.952786]
SC.TQU_20180120121318.mseed_12000,[1525],[0.637878],[],[]
SC.PWU_20181110083921.mseed_15000,[],[],[],[]
SC.PWU_20180627163624.mseed_15000,[],[],[],[]
SC.GZA_20181125093840.mseed_15000,[],[],[],[]
SC.TQU_20180120121318.mseed_15000,[],[],[1204],[0.380058]
SC.WCH_20180827123120.mseed_12000,[1510],[0.911516],[1812],[0.490603]
SC.GZA_20180224053738.mseed_0,[],[],[],[]
SC.AXI_20180606230140.mseed_0,[],[],[],[]
SC.PWU_20180815130113.mseed_0,[],[],[],[]
SC.PWU_20180815130113.mseed_3000,[],[],[654],[0.913051]
SC.GZA_20180224053738.mseed_3000,[],[],[857],[0.829931]
SC.AXI_20180606230140.mseed_3000,[9],[0.981908],[297],[0.857649]
SC.PWU_20180815130113.mseed_6000,[],[],[],[]
SC.GZA_20180224053738.mseed_6000,[],[],[],[]
SC.PWU_20180815130113.mseed_9000,[],[],[],[]
SC.WCH_20180827123120.mseed_15000,[],[],[],[]
SC.AXI_20180606230140.mseed_6000,[],[],[],[]
SC.PWU_20180815130113.mseed_12000,[1504],[0.970768],[2154],[0.943684]
SC.AXI_20180606230140.mseed_9000,[],[],[],[]
SC.PWU_20180815130113.mseed_15000,[],[],[],[]
SC.AXI_20180606230140.mseed_12000,[1504],[0.962036],[1797],[0.869045]
SC.GZA_20180224053738.mseed_9000,[],[],[],[]
SC.AXI_20180606230140.mseed_15000,[],[],[],[]
SC.WCH_20180320230859.mseed_0,[168 669 1159 1652 2640],[0.877639 0.656083 0.673876 0.316486 0.483662],[264 772 1258 1751 2256 2735],[0.901455 0.887479 0.767772 0.450329 0.736422 0.743362]
SC.JZG_20180308223530.mseed_0,[],[],[],[]
SC.PWU_20181212164005.mseed_0,[],[],[],[]
SC.YZP_20180318200141.mseed_0,[],[],[],[]
SC.GZA_20180323021100.mseed_0,[],[],[],[]
SC.JMG_20180421092457.mseed_0,[],[],[],[]
SC.GZA_20180224053738.mseed_12000,[1492],[0.678957],[2357],[0.821222]
SC.YZP_20180318200141.mseed_3000,[29],[0.654635],[1287],[0.420673]
SC.JMG_20180421092457.mseed_3000,[33],[0.604851],[923],[0.417023]
SC.GZA_20180323021100.mseed_3000,[8],[0.925816],[642],[0.93154]
SC.JZG_20180308223530.mseed_3000,[],[],[1699],[0.558717]
SC.WCH_20180320230859.mseed_3000,[10],[0.935707],[305],[0.925294]
SC.WCH_20180320230859.mseed_6000,[],[],[],[]
SC.GZA_20180323021100.mseed_6000,[],[],[],[]
SC.PWU_20181212164005.mseed_3000,[],[],[1167],[0.324951]
SC.GZA_20180224053738.mseed_15000,[],[],[],[]
SC.JMG_20180421092457.mseed_6000,[],[],[],[]
SC.JZG_20180308223530.mseed_6000,[],[],[],[]
SC.YZP_20180318200141.mseed_6000,[],[],[],[]
SC.GZA_20180323021100.mseed_9000,[],[],[],[]
SC.WCH_20180320230859.mseed_9000,[2167 2659],[0.650739 0.851336],[1765 2270 2757],[0.671293 0.891378 0.785924]
SC.PWU_20181212164005.mseed_6000,[],[],[],[]
SC.JMG_20180421092457.mseed_9000,[],[],[],[]
SC.JZG_20180308223530.mseed_9000,[],[],[],[]
SC.WCH_20180311211119.mseed_0,[],[],[],[]
SC.AXI_20180922150530.mseed_0,[],[],[],[]
SC.AXI_20180922150530.mseed_3000,[15],[0.580229],[142],[0.721095]
SC.AXI_20180922150530.mseed_6000,[],[],[],[]
SC.WCH_20180320230859.mseed_12000,[1510],[0.966058],[1805],[0.921777]
SC.AXI_20180922150530.mseed_9000,[],[],[],[]
SC.WCH_20180311211119.mseed_3000,[9 723],[0.709419 0.336536],[377 1431],[0.719554 0.362327]
SC.WCH_20180320230859.mseed_15000,[],[],[47],[0.384358]
SC.YZP_20180318200141.mseed_9000,[],[],[],[]
SC.WCH_20180311211119.mseed_6000,[],[],[],[]
SC.AXI_20180922150530.mseed_12000,[1508],[0.877011],[1642],[0.785878]
SC.WCH_20180311211119.mseed_9000,[],[],[],[]
SC.AXI_20180922150530.mseed_15000,[],[],[],[]
SC.PWU_20181212164005.mseed_9000,[],[],[],[]
SC.YZP_20180318200141.mseed_12000,[1535],[0.827806],[],[]
SC.GZA_20180323021100.mseed_12000,[1506],[0.973651],[2142],[0.928385]
SC.WCH_20180311211119.mseed_12000,[1510],[0.951844],[1877],[0.760683]
SC.JMG_20180421092457.mseed_12000,[1503],[0.954903],[2436],[0.369836]
SC.PWU_20181212164005.mseed_12000,[],[],[],[]
SC.JZG_20180308223530.mseed_12000,[1504],[0.82132],[],[]
SC.PWU_20180607163056.mseed_0,[],[],[],[]
SC.WCH_20181123222341.mseed_0,[],[],[],[]
SC.PWU_20181212164005.mseed_15000,[],[],[],[]
SC.PWU_20180607163056.mseed_3000,[10],[0.961492],[604],[0.850753]
SC.YZP_20180318200141.mseed_15000,[],[],[],[]
SC.PWU_20180607163056.mseed_6000,[],[],[],[]
SC.WCH_20181123222341.mseed_3000,[],[],[330],[0.91027]
SC.JZG_20180308223530.mseed_15000,[],[],[198],[0.733619]
SC.GZA_20180323021100.mseed_15000,[],[],[],[]
SC.WCH_20180311211119.mseed_15000,[],[],[],[]
SC.JMG_20180421092457.mseed_15000,[],[],[195],[0.375573]
SC.PWU_20180607163056.mseed_9000,[],[],[],[]
SC.WCH_20181123222341.mseed_6000,[],[],[],[]
SC.PWU_20180607163056.mseed_12000,[1506],[0.946709],[2105],[0.848503]
SC.WCH_20181123222341.mseed_9000,[],[],[],[]
SC.PWU_20180607163056.mseed_15000,[],[],[],[]
SC.JMG_20181026085457.mseed_0,[],[],[],[]
SC.ZJG_20180706131945.mseed_0,[],[],[],[]
SC.WCH_20181110175242.mseed_0,[],[],[],[]
SC.JMG_20180502045607.mseed_0,[],[],[],[]
SC.MDS_20180303164150.mseed_0,[],[],[],[]
SC.AXI_20180430164840.mseed_0,[],[],[],[]
SC.JMG_20181026085457.mseed_3000,[19],[0.912885],[756],[0.690457]
SC.ZJG_20180706131945.mseed_3000,[41 2433],[0.38891 0.578497],[],[]
SC.WCH_20181123222341.mseed_12000,[1503],[0.963623],[1831],[0.926884]
SC.JMG_20181026085457.mseed_6000,[],[],[],[]
SC.AXI_20180430164840.mseed_3000,[],[],[122],[0.773206]
SC.WCH_20181110175242.mseed_3000,[11],[0.958729],[524],[0.930077]
SC.WCH_20181123222341.mseed_15000,[],[],[],[]
SC.JMG_20181026085457.mseed_9000,[],[],[],[]
SC.ZJG_20180706131945.mseed_6000,[],[],[],[]
SC.MDS_20180303164150.mseed_3000,[7],[0.934885],[169],[0.811072]
SC.JMG_20180502045607.mseed_3000,[],[],[63 2431],[0.593539 0.336655]
SC.JMG_20181026085457.mseed_12000,[1519],[0.925735],[2256],[0.735553]
SC.MDS_20180303164150.mseed_6000,[1689 2323],[0.610455 0.829831],[39 1866 2508],[0.908874 0.605421 0.716672]
SC.AXI_20180430164840.mseed_6000,[],[],[],[]
SC.WCH_20181110175242.mseed_6000,[],[],[],[]
SC.ZJG_20180706131945.mseed_9000,[],[],[],[]
SC.JMG_20180502045607.mseed_6000,[],[],[],[]
SC.JMG_20181026085457.mseed_15000,[],[],[],[]
SC.TQU_20180605165054.mseed_0,[1257],[0.308547],[],[]
SC.PWU_20180129025027.mseed_0,[],[],[],[]
SC.PWU_20180129025027.mseed_3000,[31],[0.9397],[408],[0.803881]
SC.TQU_20180605165054.mseed_3000,[9],[0.591385],[1292],[0.541102]
SC.MDS_20180303164150.mseed_9000,[],[],[],[]
SC.PWU_20180129025027.mseed_6000,[],[],[],[]
SC.TQU_20180605165054.mseed_6000,[],[],[],[]
SC.WCH_20181110175242.mseed_9000,[],[],[],[]
SC.ZJG_20180706131945.mseed_12000,[1500],[0.806956],[],[]
SC.PWU_20180129025027.mseed_9000,[],[],[],[]
SC.WCH_20181110175242.mseed_12000,[1513],[0.964416],[2025],[0.931474]
SC.TQU_20180605165054.mseed_9000,[],[],[],[]
SC.MDS_20180303164150.mseed_12000,[1504],[0.982489],[1669],[0.839094]
SC.JMG_20180502045607.mseed_9000,[],[],[],[]
SC.TQU_20180605165054.mseed_12000,[1503],[0.830289],[2789],[0.55653]
SC.JMG_20180502045607.mseed_12000,[1521],[0.519469],[],[]
SC.WCH_20181110175242.mseed_15000,[],[],[1451],[0.354941]
SC.ZJG_20180706131945.mseed_15000,[940],[0.379415],[],[]
SC.AXI_20180430164840.mseed_9000,[],[],[],[]
SC.PWU_20180129025027.mseed_12000,[1514],[0.889076],[1909],[0.780262]
SC.MDS_20180303164150.mseed_15000,[1359 1991],[0.985528 0.427387],[1534],[0.880512]
SC.YZP_20181110193428.mseed_0,[],[],[],[]
SC.JMG_20180502045607.mseed_15000,[],[],[778],[0.409392]
SC.TQU_20180605165054.mseed_15000,[],[],[],[]
SC.YZP_20181110193428.mseed_3000,[17 2081],[0.377842 0.430009],[2429],[0.649387]
SC.PWU_20180129025027.mseed_15000,[],[],[],[]
SC.YZP_20181110193428.mseed_6000,[],[],[],[]
SC.AXI_20180430164840.mseed_12000,[1492],[0.809534],[1625],[0.849752]
SC.AXI_20180430164840.mseed_15000,[],[],[],[]
SC.YZP_20181110193428.mseed_9000,[],[],[],[]
SC.YZP_20181110193428.mseed_12000,[1517],[0.524657],[],[]
SC.AXI_20180406131457.mseed_0,[],[],[],[]
SC.YZP_20181110193428.mseed_15000,[],[],[929],[0.685369]
SC.AXI_20180406131457.mseed_3000,[43],[0.861703],[307],[0.929534]
SC.WCH_20181011060728.mseed_0,[],[],[],[]
SC.JZG_20180103194419.mseed_0,[],[],[],[]
SC.AXI_20180406131457.mseed_6000,[],[],[],[]
SC.WCH_20180328161128.mseed_0,[133],[0.349669],[],[]
SC.JMG_20180812071342.mseed_0,[],[],[],[]
SC.JZG_20180218114412.mseed_0,[],[],[],[]
SC.WCH_20180328161128.mseed_3000,[],[],[410],[0.875515]
SC.AXI_20180406131457.mseed_9000,[],[],[],[]
SC.JMG_20180812071342.mseed_3000,[11],[0.808853],[812],[0.838012]
SC.JZG_20180218114412.mseed_3000,[12],[0.795492],[1577],[0.47644]
SC.AXI_20180406131457.mseed_12000,[1504],[0.817161],[1806],[0.91932]
SC.WCH_20180328161128.mseed_6000,[],[],[2983],[0.402296]
SC.JZG_20180103194419.mseed_3000,[],[],[597],[0.6937]
SC.AXI_20180406131457.mseed_15000,[],[],[],[]
SC.JZG_20180218114412.mseed_6000,[],[],[],[]
SC.WCH_20181011060728.mseed_3000,[11],[0.84479],[921],[0.568228]
SC.JMG_20180812071342.mseed_6000,[],[],[],[]
SC.JZG_20180103194419.mseed_6000,[],[],[],[]
SC.WCH_20180328161128.mseed_9000,[],[],[],[]
SC.JZG_20180218114412.mseed_9000,[],[],[],[]
SC.JZG_20180103194419.mseed_9000,[],[],[],[]
SC.JMG_20180812071342.mseed_9000,[],[],[],[]
SC.WCH_20181011060728.mseed_6000,[],[],[],[]
SC.WCH_20180328161128.mseed_12000,[1481 2733],[0.517226 0.32964],[1908],[0.900764]
SC.JZG_20180218114412.mseed_12000,[1507],[0.825693],[],[]
SC.ZJG_20180311134531.mseed_0,[],[],[],[]
SC.PWU_20180202230438.mseed_0,[],[],[],[]
SC.JMG_20180812071342.mseed_12000,[1508],[0.94948],[2312],[0.823265]
SC.ZJG_20180311134531.mseed_3000,[],[],[209],[0.577505]
SC.ZJG_20180311134531.mseed_6000,[],[],[],[]
SC.PWU_20180202230438.mseed_3000,[],[],[],[]
SC.JZG_20180218114412.mseed_15000,[],[],[73],[0.541683]
SC.WCH_20181011060728.mseed_9000,[],[],[],[]
SC.PWU_20180202230438.mseed_6000,[],[],[],[]
SC.JZG_20180103194419.mseed_12000,[1507],[0.943802],[2093],[0.677951]
SC.JMG_20180812071342.mseed_15000,[],[],[],[]
SC.WCH_20181011060728.mseed_12000,[1511],[0.918455],[2423],[0.579204]
SC.WCH_20180328161128.mseed_15000,[],[],[],[]
SC.JZG_20180103194419.mseed_15000,[2871],[0.356696],[],[]
SC.ZJG_20180311134531.mseed_9000,[],[],[],[]
SC.WCH_20181011060728.mseed_15000,[],[],[93],[0.497513]
SC.PWU_20180202230438.mseed_9000,[],[],[],[]
SC.ZJG_20180311134531.mseed_12000,[1499],[0.914504],[1716],[0.525011]
SC.MDS_20180314032729.mseed_0,[],[],[],[]
SC.WCH_20180626202425.mseed_0,[],[],[1308],[0.580862]
SC.ZJG_20180708161116.mseed_0,[],[],[],[]
SC.AXI_20181201113524.mseed_0,[],[],[],[]
SC.PWU_20180126033419.mseed_0,[],[],[],[]
SC.ZJG_20180708161116.mseed_3000,[17],[0.364805],[492],[0.587733]
SC.MDS_20180314032729.mseed_3000,[7],[0.451296],[873],[0.439601]
SC.ZJG_20180708161116.mseed_6000,[],[],[],[]
SC.PWU_20180126033419.mseed_3000,[],[],[896],[0.584014]
SC.AXI_20181201113524.mseed_3000,[11],[0.813547],[446],[0.792]
SC.PWU_20180202230438.mseed_12000,[1492],[0.516446],[],[]
SC.ZJG_20180708161116.mseed_9000,[],[],[],[]
SC.ZJG_20180311134531.mseed_15000,[],[],[],[]
SC.WCH_20180626202425.mseed_3000,[],[],[],[]
SC.PWU_20180126033419.mseed_6000,[],[],[],[]
SC.AXI_20181201113524.mseed_6000,[],[],[],[]
SC.PWU_20180202230438.mseed_15000,[],[],[],[]
SC.ZJG_20180708161116.mseed_12000,[1525],[0.420434],[1993],[0.5536]
SC.PWU_20180126033419.mseed_9000,[],[],[],[]
SC.WCH_20180626202425.mseed_6000,[],[],[],[]
SC.MDS_20180314032729.mseed_6000,[],[],[],[]
SC.AXI_20181201113524.mseed_9000,[],[],[],[]
SC.YZP_20180505063547.mseed_0,[],[],[],[]
SC.AXI_20181023143131.mseed_0,[2916],[0.415903],[],[]
SC.PWU_20180719115649.mseed_0,[],[],[],[]
SC.YZP_20180505063547.mseed_3000,[389],[0.320077],[38 673],[0.615024 0.526452]
SC.PWU_20180126033419.mseed_12000,[1517],[0.903948],[2393],[0.589611]
SC.AXI_20181201113524.mseed_12000,[1509],[0.937714],[1946],[0.731937]
SC.AXI_20181023143131.mseed_3000,[31],[0.317709],[38 401],[0.374841 0.357955]
SC.YZP_20180505063547.mseed_6000,[],[],[],[]
SC.MDS_20180314032729.mseed_9000,[],[],[],[]
SC.PWU_20180719115649.mseed_3000,[9],[0.981985],[186],[0.945934]
SC.AXI_20181023143131.mseed_6000,[],[],[],[]
SC.WCH_20180626202425.mseed_9000,[],[],[2807],[0.473592]
SC.ZJG_20180708161116.mseed_15000,[],[],[],[]
SC.PWU_20180126033419.mseed_15000,[],[],[],[]
SC.AXI_20181023143131.mseed_9000,[],[],[],[]
SC.YZP_20180505063547.mseed_9000,[],[],[],[]
SC.AXI_20181201113524.mseed_15000,[],[],[],[]
SC.PWU_20180719115649.mseed_6000,[],[],[],[]
SC.MDS_20180314032729.mseed_12000,[1503],[0.817444],[2375],[0.567458]
SC.WCH_20180626202425.mseed_12000,[],[],[548],[0.361406]
SC.AXI_20181023143131.mseed_12000,[1412],[0.471141],[1529],[0.400741]
SC.JZG_20180322015224.mseed_0,[],[],[],[]
SC.JMG_20181119222932.mseed_0,[],[],[],[]
SC.YZP_20180505063547.mseed_12000,[1509],[0.74437],[2177],[0.46351]
SC.YZP_20180505063547.mseed_15000,[],[],[],[]
SC.MDS_20180314032729.mseed_15000,[],[],[],[]
SC.JMG_20181119222932.mseed_3000,[],[],[653],[0.76627]
SC.PWU_20180719115649.mseed_9000,[],[],[],[]
SC.JZG_20180322015224.mseed_3000,[9],[0.935398],[517],[0.900444]
SC.WCH_20180626202425.mseed_15000,[],[],[217],[0.350903]
SC.JMG_20181119222932.mseed_6000,[],[],[],[]
SC.PWU_20180719115649.mseed_12000,[1508],[0.980878],[1686],[0.947475]
SC.JZG_20180322015224.mseed_6000,[],[],[],[]
SC.JMG_20181119222932.mseed_9000,[],[],[],[]
SC.AXI_20181023143131.mseed_15000,[],[],[],[]
SC.PWU_20180719115649.mseed_15000,[],[],[],[]
SC.JZG_20180322015224.mseed_9000,[],[],[],[]
SC.JMG_20181119222932.mseed_12000,[],[],[2152],[0.718734]
SC.YZP_20181226050436.mseed_0,[],[],[],[]
SC.WCH_20181009194526.mseed_0,[],[],[],[]
SC.PWU_20180923214247.mseed_0,[],[],[],[]
SC.PWU_20180717084051.mseed_0,[],[],[],[]
SC.ZJG_20180202144809.mseed_0,[559],[0.818446],[1145],[0.651989]
SC.ZJG_20180202144809.mseed_3000,[20],[0.592213],[497],[0.763487]
SC.PWU_20180923214247.mseed_3000,[15 2761],[0.979283 0.406915],[461],[0.463457]
SC.PWU_20180717084051.mseed_3000,[],[],[620],[0.788787]
SC.ZJG_20180202144809.mseed_6000,[],[],[],[]
SC.WCH_20181009194526.mseed_3000,[1708],[0.482675],[2085],[0.720755]
SC.YZP_20181226050436.mseed_3000,[16],[0.316217],[2676],[0.676593]
SC.PWU_20180923214247.mseed_6000,[],[],[57],[0.443277]
SC.PWU_20180717084051.mseed_6000,[],[],[],[]
SC.JZG_20180322015224.mseed_12000,[1507],[0.978896],[2017],[0.889377]
SC.ZJG_20180202144809.mseed_9000,[2056],[0.823384],[2641],[0.69181]
SC.WCH_20181009194526.mseed_6000,[],[],[],[]
SC.YZP_20181226050436.mseed_6000,[],[],[],[]
SC.PWU_20180717084051.mseed_9000,[],[],[],[]
SC.ZJG_20180202144809.mseed_12000,[1500],[0.806854],[1993],[0.682681]
SC.PWU_20180923214247.mseed_9000,[],[],[],[]
SC.JZG_20180322015224.mseed_15000,[],[],[],[]
SC.JMG_20181119222932.mseed_15000,[],[],[],[]
SC.WCH_20181009194526.mseed_9000,[],[],[],[]
SC.YZP_20181226050436.mseed_9000,[],[],[],[]
SC.JMG_20180304022556.mseed_0,[],[],[],[]
SC.ZJG_20180202144809.mseed_15000,[],[],[],[]
SC.PWU_20180717084051.mseed_12000,[1507],[0.850536],[2120],[0.832756]
SC.PWU_20180717084051.mseed_15000,[],[],[],[]
SC.YZP_20181226050436.mseed_12000,[1516],[0.916509],[],[]
SC.JMG_20180304022556.mseed_3000,[],[],[113 1797],[0.489401 0.453307]
SC.WCH_20181009194526.mseed_12000,[1489],[0.491972],[],[]
SC.JMG_20180304022556.mseed_6000,[],[],[],[]
SC.YZP_20181226050436.mseed_15000,[],[],[1175],[0.540691]
SC.WCH_20181009194526.mseed_15000,[213],[0.480201],[219 583],[0.330117 0.620827]
SC.JMG_20180304022556.mseed_9000,[],[],[],[]
SC.PWU_20180923214247.mseed_12000,[1514],[0.979118],[1961],[0.519961]
SC.JMG_20180304022556.mseed_12000,[1604],[0.575927],[],[]
SC.PWU_20180923214247.mseed_15000,[],[],[],[]
SC.JMG_20180304022556.mseed_15000,[],[],[329],[0.43893]
SC.JMG_20180326171114.mseed_0,[1418],[0.880741],[2180],[0.721859]
SC.ZJG_20180623122752.mseed_0,[],[],[],[]
SC.YZP_20180806034317.mseed_0,[],[],[],[]
SC.PWU_20180603024504.mseed_0,[],[],[],[]
SC.GZA_20181108014522.mseed_0,[],[],[],[]
SC.JMG_20181207211508.mseed_0,[],[],[],[]
SC.YZP_20180806034317.mseed_3000,[21],[0.724075],[805],[0.467153]
SC.PWU_20180603024504.mseed_3000,[29],[0.412728],[1070],[0.744165]
SC.YZP_20180806034317.mseed_6000,[],[],[],[]
SC.GZA_20181108014522.mseed_3000,[16],[0.429193],[829],[0.795956]
SC.YZP_20180806034317.mseed_9000,[],[],[],[]
SC.ZJG_20180623122752.mseed_3000,[],[],[220],[0.699884]
SC.GZA_20181108014522.mseed_6000,[],[],[],[]
SC.YZP_20180806034317.mseed_12000,[1508],[0.887986],[2295],[0.491997]
SC.JMG_20180326171114.mseed_3000,[12],[0.906269],[785],[0.701567]
SC.JMG_20181207211508.mseed_3000,[16],[0.930912],[697],[0.751301]
SC.GZA_20181108014522.mseed_9000,[],[],[],[]
SC.PWU_20180603024504.mseed_6000,[],[],[],[]
SC.YZP_20180806034317.mseed_15000,[],[],[],[]
SC.PWU_20180603024504.mseed_9000,[],[],[],[]
SC.JMG_20180326171114.mseed_6000,[],[],[],[]
SC.JMG_20181207211508.mseed_6000,[],[],[],[]
SC.ZJG_20180623122752.mseed_6000,[],[],[],[]
SC.GZA_20181108014522.mseed_12000,[1512],[0.864853],[2330],[0.740107]
SC.JMG_20180329143138.mseed_0,[2948],[0.64802],[],[]
SC.WCH_20180606151036.mseed_0,[],[],[2929],[0.447449]
SC.JMG_20180329143138.mseed_3000,[10],[0.977573],[404],[0.795006]
SC.JMG_20180326171114.mseed_9000,[2917],[0.877157],[],[]
SC.WCH_20180606151036.mseed_3000,[9],[0.385082],[307],[0.609752]
SC.PWU_20180603024504.mseed_12000,[1505],[0.658029],[2570],[0.78413]
SC.ZJG_20180623122752.mseed_9000,[],[],[],[]
SC.JMG_20180326171114.mseed_12000,[1515],[0.937337],[681 2282],[0.641189 0.698236]
SC.JMG_20180329143138.mseed_6000,[],[],[],[]
SC.PWU_20180603024504.mseed_15000,[],[],[],[]
SC.GZA_20181108014522.mseed_15000,[],[],[],[]
SC.ZJG_20180623122752.mseed_12000,[1505],[0.725499],[1719],[0.54228]
SC.JMG_20180329143138.mseed_9000,[],[],[],[]
SC.ZJG_20180623122752.mseed_15000,[],[],[],[]
SC.JMG_20180326171114.mseed_15000,[],[],[],[]
SC.WCH_20180606151036.mseed_6000,[],[],[1981],[0.360529]
SC.JMG_20181207211508.mseed_9000,[],[],[],[]
SC.JMG_20180329143138.mseed_12000,[1507],[0.971014],[1904],[0.798623]
SC.GZA_20180502175717.mseed_0,[],[],[],[]
SC.JMG_20180317101648.mseed_0,[],[],[],[]
SC.ZJG_20181120014916.mseed_0,[],[],[],[]
SC.PWU_20180603034542.mseed_0,[],[],[],[]
SC.JMG_20181207211508.mseed_12000,[1514],[0.964658],[2198],[0.769648]
SC.PWU_20180603034542.mseed_3000,[11],[0.642536],[294],[0.822941]
SC.PWU_20180603034542.mseed_6000,[],[],[],[]
SC.WCH_20180606151036.mseed_9000,[],[],[],[]
SC.JMG_20180317101648.mseed_3000,[11],[0.518634],[],[]
